profile_id,layer_index,base_idx,top_idx,base_height_m,top_height_m,base_height_agl_m,top_height_agl_m,base_pressure_hpa,top_pressure_hpa,base_temperature_c,top_temperature_c,depth_m,delta_t_c,mean_gradient_c_100m,position_type,embedded_gap_count,embedded_gap_depth_total_m,method
31004_20221205_0000_00,1,4,5,3032.9,3293.2,2352.9,2613.2,684.0,662.0,-31.299999999999983,-25.899999999999977,260.2999999999997,5.400000000000006,2.0745293891663508,HE,0,0.0,gap_v3
31004_20221206_0000_00,0,1,2,1179.4,1212.6,499.4000000000001,532.5999999999999,850.0,854.0,-22.69999999999999,-22.299999999999983,33.19999999999982,0.4000000000000057,1.2048192771084574,HE,0,0.0,gap_v3
31004_20221206_0000_00,1,6,7,4900.4,4970.5,4220.4,4290.5,500.0,533.0,-41.29999999999998,-37.89999999999998,70.10000000000036,3.4000000000000057,4.850213980028514,HE,0,0.0,gap_v3
31004_20221207_0000_00,0,3,4,2627.3,2826.7,1947.3000000000002,2146.7,700.0,708.0,-29.49999999999997,-28.899999999999977,199.39999999999964,0.5999999999999943,0.3009027081243708,HE,0,0.0,gap_v3
31004_20221207_0000_00,1,5,6,4950.5,5232.8,4270.5,4552.8,500.0,520.0,-44.49999999999997,-43.099999999999966,282.3000000000002,1.4000000000000057,0.4959263195182447,HE,0,0.0,gap_v3
31004_20221220_0000_00,0,0,3,680.0,1181.2,0.0,501.20000000000005,931.0,877.0,-29.899999999999977,-24.09999999999997,501.20000000000005,5.800000000000008,1.1572226656025553,G,0,0.0,gap_v3
31004_20221220_0000_00,1,6,8,2423.7,2818.3,1743.6999999999998,2138.3,754.0,718.0,-29.299999999999983,-27.899999999999977,394.60000000000036,1.4000000000000057,0.3547896604156119,HE,0,0.0,gap_v3
31004_20221216_0000_00,0,0,1,680.0,817.5,0.0,137.5,944.0,925.0,-34.49999999999997,-33.099999999999966,137.5,1.4000000000000057,1.0181818181818223,G,0,0.0,gap_v3
31004_20221216_0000_00,1,3,8,1296.7,2918.3,616.7,2238.3,877.0,719.0,-34.099999999999966,-29.49999999999997,1621.6000000000001,4.599999999999994,0.2836704489393188,HE,1,14.700000000000273,gap_v3
31004_20221216_0000_00,2,9,10,5130.6,5164.3,4450.6,4484.3,500.0,539.0,-42.099999999999966,-38.69999999999999,33.69999999999982,3.3999999999999773,10.08902077151334,HE,0,0.0,gap_v3
31004_20221214_0000_00,0,0,2,680.0,815.8,0.0,135.79999999999995,938.0,923.0,-38.89999999999998,-33.29999999999998,135.79999999999995,5.599999999999994,4.1237113402061825,G,0,0.0,gap_v3
31004_20221214_0000_00,1,4,6,1387.1,2177.8,707.0999999999999,1497.8000000000002,862.0,783.0,-35.29999999999998,-30.69999999999999,790.7000000000003,4.599999999999994,0.5817629948147203,HE,0,0.0,gap_v3
31004_20221210_0000_00,0,4,5,3239.5,3489.6,2559.5,2809.6,676.0,655.0,-34.69999999999999,-33.49999999999997,250.0999999999999,1.200000000000017,0.47980807676929926,HE,0,0.0,gap_v3
31004_20221217_0000_00,0,0,2,680.0,933.6,0.0,253.60000000000002,943.0,915.0,-35.29999999999998,-29.49999999999997,253.60000000000002,5.800000000000011,2.2870662460567868,G,0,0.0,gap_v3
31004_20221217_0000_00,1,4,6,1489.1,2283.7,809.0999999999999,1603.6999999999998,856.0,777.0,-31.899999999999977,-27.09999999999997,794.5999999999999,4.800000000000008,0.6040775232821556,HE,0,0.0,gap_v3
31004_20221217_0000_00,2,12,13,5160.7,5413.0,4480.7,4733.0,500.0,521.0,-39.69999999999999,-39.099999999999966,252.30000000000018,0.6000000000000227,0.2378121284185582,HE,0,0.0,gap_v3
31004_20221213_0000_00,0,0,2,680.0,916.5,0.0,236.5,938.0,912.0,-40.89999999999998,-34.89999999999998,236.5,6.0,2.536997885835095,G,0,0.0,gap_v3
31004_20221213_0000_00,1,3,5,1339.1,2002.4,659.0999999999999,1322.4,867.0,800.0,-35.49999999999997,-32.099999999999966,663.3000000000002,3.4000000000000057,0.5125885722900655,HE,0,0.0,gap_v3
31004_20221218_0000_00,0,0,3,680.0,1381.4,0.0,701.4000000000001,939.0,850.0,-37.099999999999966,-29.69999999999999,701.4000000000001,7.399999999999977,1.0550327915597344,G,0,0.0,gap_v3
31004_20221218_0000_00,1,4,5,1521.9,1919.4,841.9000000000001,1239.4,849.0,809.0,-29.69999999999999,-25.299999999999983,397.5,4.400000000000006,1.1069182389937122,HE,0,0.0,gap_v3
31004_20221218_0000_00,2,10,11,5150.7,5180.5,4470.7,4500.5,500.0,535.0,-37.89999999999998,-35.29999999999998,29.800000000000182,2.5999999999999943,8.724832214765028,HE,0,0.0,gap_v3
31004_20221211_0000_00,0,3,5,2688.3,2924.4,2008.3000000000002,2244.4,725.0,704.0,-32.099999999999966,-31.49999999999997,236.0999999999999,0.5999999999999943,0.25412960609910823,HE,0,0.0,gap_v3
31004_20221219_0000_00,0,2,6,1200.3,2725.3,520.3,2045.3000000000002,875.0,700.0,-30.69999999999999,-24.299999999999983,1525.0000000000002,6.400000000000006,0.4196721311475413,HE,0,0.0,gap_v3
31004_20221219_0000_00,1,8,9,4300.4,4551.0,3620.3999999999996,3871.0,595.0,576.0,-31.899999999999977,-31.299999999999983,250.60000000000036,0.5999999999999943,0.23942537909018094,HE,0,0.0,gap_v3
31004_20221219_0000_00,2,10,11,5110.6,5316.4,4430.6,4636.4,500.0,521.0,-38.29999999999998,-36.29999999999998,205.79999999999927,2.0,0.9718172983479141,HE,0,0.0,gap_v3
31004_20221212_0000_00,0,0,1,680.0,734.5,0.0,54.5,932.0,926.0,-32.099999999999966,-26.49999999999997,54.5,5.599999999999994,10.275229357798155,G,0,0.0,gap_v3
31004_20221212_0000_00,1,4,5,2198.7,2671.6,1518.6999999999998,1991.6,776.0,732.0,-32.29999999999998,-30.69999999999999,472.9000000000001,1.5999999999999943,0.3383379149925976,HE,0,0.0,gap_v3
31004_20221221_0000_00,0,0,3,680.0,1371.4,0.0,691.4000000000001,937.0,850.0,-37.099999999999966,-27.899999999999977,691.4000000000001,9.199999999999989,1.3306334972519507,G,0,0.0,gap_v3
31004_20221221_0000_00,1,4,6,1761.0,2551.1,1081.0,1871.1,823.0,747.0,-27.899999999999977,-24.09999999999997,790.0999999999999,3.800000000000008,0.48095177825591806,HE,0,0.0,gap_v3
31004_20221215_0000_00,0,0,5,680.0,1799.8,0.0,1119.8,938.0,820.0,-34.89999999999998,-28.09999999999997,1119.8,6.800000000000008,0.6072512948740854,G,1,22.299999999999955,gap_v3
31004_20221215_0000_00,1,8,9,3951.1,4216.4,3271.1,3536.3999999999996,627.0,606.0,-35.69999999999999,-35.29999999999998,265.2999999999997,0.4000000000000057,0.15077271013946705,HE,0,0.0,gap_v3
31004_20221223_0000_00,0,1,6,715.7,1630.0,35.700000000000045,950.0,944.0,846.0,-34.49999999999997,-11.5,914.3,22.99999999999997,2.5155856939735286,E,0,0.0,gap_v3
31004_20221223_0000_00,1,8,9,2948.3,3008.0,2268.3,2328.0,700.0,714.0,-18.899999999999977,-17.69999999999999,59.69999999999982,1.1999999999999886,2.0100502512562683,HE,0,0.0,gap_v3
31004_20221228_0000_00,0,0,4,680.0,1448.3,0.0,768.3,943.0,850.0,-33.49999999999997,-17.69999999999999,768.3,15.799999999999983,2.0564883509045924,G,1,3.5,gap_v3
31004_20221224_0000_00,0,0,2,680.0,1133.8,0.0,453.79999999999995,950.0,900.0,-23.69999999999999,-20.299999999999983,453.79999999999995,3.4000000000000057,0.7492287351256073,G,0,0.0,gap_v3
31004_20221224_0000_00,1,3,6,1264.5,2014.8,584.5,1334.8,886.0,809.0,-20.899999999999977,-17.69999999999999,750.3,3.1999999999999886,0.4264960682393694,HE,0,0.0,gap_v3
31004_20220102_1200_12,0,0,2,680.0,936.3,0.0,256.29999999999995,933.0,905.0,-31.899999999999977,-27.299999999999983,256.29999999999995,4.599999999999994,1.794771751853295,G,0,0.0,gap_v3
31004_20220102_1200_12,1,5,6,2947.9,3328.3,2267.9,2648.3,708.0,675.0,-31.49999999999997,-30.49999999999997,380.4000000000001,1.0,0.26288117770767605,HE,0,0.0,gap_v3
31004_20221225_0000_00,0,0,1,680.0,813.5,0.0,133.5,954.0,939.0,-25.69999999999999,-24.09999999999997,133.5,1.6000000000000192,1.1985018726591905,G,0,0.0,gap_v3
31004_20221225_0000_00,1,3,6,1365.4,2674.6,685.4000000000001,1994.6,879.0,749.0,-25.69999999999999,-18.09999999999997,1309.1999999999998,7.600000000000019,0.5805071799572273,HE,0,0.0,gap_v3
31004_20220101_1200_12,0,3,4,1614.2,1996.6,934.2,1316.6,836.0,798.0,-28.09999999999997,-27.69999999999999,382.39999999999986,0.3999999999999808,0.10460251046024607,HE,0,0.0,gap_v3
31004_20220101_1200_12,1,6,7,3124.6,3380.6,2444.6,2700.6,694.0,672.0,-31.49999999999997,-30.899999999999977,256.0,0.5999999999999943,0.23437499999999778,HE,0,0.0,gap_v3
31004_20221227_0000_00,0,0,6,680.0,2042.2,0.0,1362.2,952.0,808.0,-35.89999999999998,-18.09999999999997,1362.2,17.800000000000008,1.306709734253414,G,1,59.700000000000045,gap_v3
31004_20221226_0000_00,0,0,5,680.0,2348.5,0.0,1668.5,953.0,779.0,-32.29999999999998,-18.299999999999983,1668.5,14.0,0.8390770152831885,G,0,0.0,gap_v3
31004_20221226_0000_00,1,6,7,2953.3,2961.0,2273.3,2281.0,700.0,722.0,-21.09999999999997,-20.299999999999983,7.699999999999818,0.7999999999999865,10.38961038961046,HE,0,0.0,gap_v3
31004_20221226_0000_00,2,9,10,5390.9,5391.9,4710.9,4711.9,500.0,528.0,-31.899999999999977,-29.299999999999983,1.0,2.5999999999999943,259.99999999999943,HE,0,0.0,gap_v3
31004_20221231_0000_00,0,2,4,1027.9,1426.5,347.9000000000001,746.5,899.0,857.0,-32.29999999999998,-30.09999999999997,398.5999999999999,2.2000000000000135,0.5519317611640778,HE,0,0.0,gap_v3
31004_20221231_0000_00,1,8,9,5040.6,5496.1,4360.6,4816.1,500.0,512.0,-44.49999999999997,-43.69999999999999,455.5,0.799999999999983,0.17563117453347596,HE,0,0.0,gap_v3
31004_20220104_1200_12,0,0,2,680.0,798.1,0.0,118.10000000000002,934.0,921.0,-24.49999999999997,-22.09999999999997,118.10000000000002,2.400000000000002,2.032176121930569,G,0,0.0,gap_v3
31004_20220104_1200_12,1,5,6,2332.3,2590.3,1652.3000000000002,1910.3000000000002,765.0,741.0,-26.49999999999997,-26.09999999999997,258.0,0.40000000000000213,0.1550387596899233,HE,0,0.0,gap_v3
31004_20221222_0000_00,0,1,4,751.7,1441.4,71.70000000000005,761.4000000000001,937.0,850.0,-31.899999999999977,-24.69999999999999,689.7,7.199999999999989,1.0439321444106116,E,0,0.0,gap_v3
31004_20221222_0000_00,1,5,6,1555.1,1921.2,875.0999999999999,1241.2,851.0,814.0,-24.899999999999977,-16.5,366.10000000000014,8.399999999999977,2.294455066921599,HE,0,0.0,gap_v3
31004_20221222_0000_00,2,12,13,5270.8,5356.9,4590.8,4676.9,500.0,526.0,-37.099999999999966,-34.89999999999998,86.09999999999945,2.1999999999999886,2.5551684088269484,HE,0,0.0,gap_v3
31004_20221229_0000_00,0,0,2,680.0,1140.7,0.0,460.70000000000005,936.0,886.0,-20.899999999999977,-18.49999999999997,460.70000000000005,2.4000000000000057,0.5209463859344488,G,0,0.0,gap_v3
31004_20221229_0000_00,1,4,5,1722.2,1933.8,1042.2,1253.8,826.0,805.0,-22.09999999999997,-19.49999999999997,211.5999999999999,2.599999999999998,1.2287334593572774,HE,0,0.0,gap_v3
31004_20221229_0000_00,2,11,12,5210.7,5591.5,4530.7,4911.5,500.0,505.0,-37.49999999999997,-36.69999999999999,380.8000000000002,0.799999999999983,0.2100840336134408,HE,0,0.0,gap_v3
31004_20220103_1200_12,0,0,2,680.0,917.5,0.0,237.5,934.0,908.0,-32.49999999999997,-26.899999999999977,237.5,5.599999999999994,2.357894736842103,G,0,0.0,gap_v3
31004_20220103_1200_12,1,4,5,1704.6,2101.4,1024.6,1421.4,826.0,787.0,-29.299999999999983,-27.899999999999977,396.8000000000002,1.4000000000000057,0.3528225806451626,HE,0,0.0,gap_v3
31004_20220105_1200_12,0,0,2,680.0,861.3,0.0,181.29999999999995,939.0,919.0,-27.49999999999997,-23.09999999999997,181.29999999999995,4.400000000000002,2.4269167126310003,G,0,0.0,gap_v3
31004_20220105_1200_12,1,6,7,2807.3,2809.1,2127.3,2129.1,700.0,725.0,-26.899999999999977,-26.09999999999997,1.7999999999997272,0.8000000000000078,44.44444444445161,HE,0,0.0,gap_v3
31004_20220109_1200_12,0,0,2,680.0,940.5,0.0,260.5,951.0,922.0,-33.89999999999998,-30.09999999999997,260.5,3.800000000000008,1.4587332053742832,G,0,0.0,gap_v3
31004_20220109_1200_12,1,3,7,1217.0,2670.8,537.0,1990.8000000000002,892.0,747.0,-30.899999999999977,-24.299999999999983,1453.8000000000002,6.599999999999994,0.4539826661163842,HE,0,0.0,gap_v3
31004_20220109_1200_12,2,13,14,5270.8,5578.2,4590.8,4898.2,500.0,514.0,-35.89999999999998,-34.49999999999997,307.39999999999964,1.4000000000000057,0.45543266102797897,HE,0,0.0,gap_v3
31004_20220110_1200_12,0,0,3,680.0,1418.3,0.0,738.3,942.0,850.0,-32.29999999999998,-23.299999999999983,738.3,9.0,1.219016659894352,G,0,0.0,gap_v3
31004_20220110_1200_12,1,5,7,1925.4,2390.9,1245.4,1710.9,811.0,766.0,-24.49999999999997,-18.899999999999977,465.5,5.599999999999994,1.2030075187969913,HE,0,0.0,gap_v3
31004_20220111_1200_12,0,0,2,680.0,926.2,0.0,246.20000000000005,936.0,909.0,-31.49999999999997,-23.899999999999977,246.20000000000005,7.599999999999994,3.0869212022745707,G,0,0.0,gap_v3
31004_20220111_1200_12,1,4,6,1642.8,2370.9,962.8,1690.9,834.0,763.0,-24.49999999999997,-19.899999999999977,728.1000000000001,4.599999999999994,0.6317813487158348,HE,0,0.0,gap_v3
31004_20220106_1200_12,0,0,3,680.0,1234.8,0.0,554.8,937.0,877.0,-32.69999999999999,-22.09999999999997,554.8,10.60000000000002,1.9105984138428296,G,0,0.0,gap_v3
31004_20220106_1200_12,1,6,9,2326.5,3492.2,1646.5,2812.2,768.0,664.0,-23.899999999999977,-22.299999999999983,1165.6999999999998,1.5999999999999943,0.13725658402676458,HE,1,7.300000000000182,gap_v3
31004_20220114_1200_12,0,0,2,680.0,943.6,0.0,263.6,940.0,911.0,-31.299999999999983,-25.49999999999997,263.6,5.800000000000011,2.200303490136575,G,0,0.0,gap_v3
31004_20220114_1200_12,1,5,6,2268.3,2533.8,1588.3000000000002,1853.8000000000002,776.0,751.0,-30.49999999999997,-29.69999999999999,265.5,0.799999999999983,0.30131826741995593,HE,0,0.0,gap_v3
31004_20220115_1200_12,0,0,2,680.0,943.0,0.0,263.0,942.0,913.0,-34.49999999999997,-26.09999999999997,263.0,8.400000000000002,3.1939163498098866,G,0,0.0,gap_v3
31004_20220113_1200_12,0,0,2,680.0,881.7,0.0,201.70000000000005,929.0,907.0,-27.49999999999997,-22.299999999999983,201.70000000000005,5.199999999999989,2.578086266732765,G,0,0.0,gap_v3
31004_20220113_1200_12,1,8,9,5070.6,5416.9,4390.6,4736.9,500.0,513.0,-44.29999999999998,-43.49999999999997,346.2999999999993,0.8000000000000114,0.23101357204736156,HE,0,0.0,gap_v3
31004_20220112_1200_12,0,0,2,680.0,871.0,0.0,191.0,936.0,915.0,-28.69999999999999,-23.49999999999997,191.0,5.200000000000017,2.7225130890052447,G,0,0.0,gap_v3
31004_20220112_1200_12,1,4,6,1283.0,2339.0,603.0,1659.0,871.0,766.0,-25.09999999999997,-22.49999999999997,1056.0,2.599999999999998,0.246212121212121,HE,0,0.0,gap_v3
31004_20220108_1200_12,0,3,4,1449.6,2188.2,769.5999999999999,1508.1999999999998,861.0,787.0,-26.899999999999977,-25.299999999999983,738.5999999999999,1.5999999999999943,0.21662604928242546,HE,0,0.0,gap_v3
31004_20220108_1200_12,1,5,6,2843.3,3468.1,2163.3,2788.1,700.0,671.0,-26.899999999999977,-26.49999999999997,624.7999999999997,0.4000000000000057,0.06402048655569877,HE,0,0.0,gap_v3
31004_20220107_1200_12,0,0,2,680.0,1055.0,0.0,375.0,939.0,898.0,-25.09999999999997,-19.69999999999999,375.0,5.399999999999981,1.4399999999999948,G,0,0.0,gap_v3
31004_20220107_1200_12,1,5,6,2840.4,2864.6,2160.4,2184.6,700.0,720.0,-23.899999999999977,-23.09999999999997,24.199999999999818,0.8000000000000078,3.305785123966999,HE,0,0.0,gap_v3
31004_20220116_1200_12,0,0,3,680.0,1442.3,0.0,762.3,946.0,850.0,-36.69999999999999,-27.69999999999999,762.3,9.0,1.1806375442739079,G,0,0.0,gap_v3
31004_20220116_1200_12,1,6,7,2846.6,3092.4,2166.6,2412.4,727.0,705.0,-30.899999999999977,-30.09999999999997,245.80000000000018,0.8000000000000078,0.3254678600488231,HE,0,0.0,gap_v3
31004_20220118_1200_12,0,0,2,680.0,1161.6,0.0,481.5999999999999,950.0,897.0,-36.89999999999998,-21.09999999999997,481.5999999999999,15.800000000000008,3.2807308970099687,G,0,0.0,gap_v3
31004_20220118_1200_12,1,5,7,2322.9,2957.9,1642.9,2277.9,779.0,720.0,-23.899999999999977,-22.299999999999983,635.0,1.5999999999999943,0.251968503937007,HE,0,0.0,gap_v3
31004_20220118_1200_12,2,8,9,3483.0,3744.4,2803.0,3064.4,674.0,652.0,-23.899999999999977,-23.09999999999997,261.4000000000001,0.8000000000000078,0.3060443764345859,HE,0,0.0,gap_v3
31004_20220117_1200_12,0,0,5,680.0,2071.8,0.0,1391.8000000000002,946.0,800.0,-37.49999999999997,-22.09999999999997,1391.8000000000002,15.400000000000002,1.1064808162092254,G,0,0.0,gap_v3
31004_20220117_1200_12,1,7,8,2835.6,2862.3,2155.6,2182.3,728.0,700.0,-25.09999999999997,-24.69999999999999,26.700000000000273,0.3999999999999808,1.4981273408238829,HE,0,0.0,gap_v3
31004_20220117_1200_12,2,11,12,5240.8,5553.3,4560.8,4873.3,500.0,513.0,-38.49999999999997,-36.89999999999998,312.5,1.5999999999999943,0.5119999999999982,HE,0,0.0,gap_v3
31004_20220120_1200_12,0,0,2,680.0,887.4,0.0,207.39999999999998,945.0,922.0,-25.69999999999999,-18.69999999999999,207.39999999999998,7.0,3.375120540019287,G,0,0.0,gap_v3
31004_20220120_1200_12,1,3,5,1164.3,1469.3,484.29999999999995,789.3,892.0,850.0,-18.899999999999977,-15.5,305.0,3.3999999999999773,1.1147540983606483,HE,0,0.0,gap_v3
31004_20220120_1200_12,2,7,8,2917.3,3072.7,2237.3,2392.7,700.0,706.0,-20.49999999999997,-20.09999999999997,155.39999999999964,0.40000000000000213,0.25740025740025935,HE,0,0.0,gap_v3
31004_20220119_1200_12,0,0,4,680.0,1439.3,0.0,759.3,943.0,850.0,-32.099999999999966,-16.899999999999977,759.3,15.199999999999989,2.0018438035032253,G,0,0.0,gap_v3
31004_20220122_1200_12,0,0,1,680.0,844.5,0.0,164.5,946.0,925.0,-18.49999999999997,-17.099999999999966,164.5,1.4000000000000057,0.8510638297872375,G,0,0.0,gap_v3
31004_20220122_1200_12,1,3,4,1323.8,1473.3,643.8,793.3,876.0,850.0,-18.899999999999977,-18.299999999999983,149.5,0.5999999999999943,0.40133779264213665,HE,0,0.0,gap_v3
31004_20220121_1200_12,0,0,2,680.0,1183.5,0.0,503.5,944.0,889.0,-15.299999999999956,-12.699999999999989,503.5,2.5999999999999677,0.5163853028798346,G,0,0.0,gap_v3
31004_20220121_1200_12,1,4,5,1922.6,2146.9,1242.6,1466.9,813.0,791.0,-16.099999999999966,-15.099999999999966,224.30000000000018,1.0,0.44583147570218423,HE,0,0.0,gap_v3
31004_20220121_1200_12,2,6,7,2925.4,2940.6,2245.4,2260.6,700.0,717.0,-23.299999999999983,-22.09999999999997,15.199999999999818,1.2000000000000135,7.894736842105447,HE,0,0.0,gap_v3
31004_20220121_1200_12,3,8,9,3339.4,3468.1,2659.4,2788.1,682.0,671.0,-23.09999999999997,-21.09999999999997,128.69999999999982,2.0,1.5540015540015562,HE,0,0.0,gap_v3
31004_20220126_1200_12,0,0,1,680.0,818.5,0.0,138.5,943.0,925.0,-23.09999999999997,-22.49999999999997,138.5,0.5999999999999979,0.43321299638989014,G,0,0.0,gap_v3
31004_20220126_1200_12,1,2,5,1435.4,2015.2,755.4000000000001,1335.2,850.0,803.0,-24.09999999999997,-22.299999999999983,579.8,1.7999999999999865,0.31045187995860407,HE,0,0.0,gap_v3
31004_20220123_1200_12,0,0,1,680.0,821.6,0.0,141.60000000000002,943.0,925.0,-17.49999999999997,-17.099999999999966,141.60000000000002,0.4000000000000057,0.28248587570621864,G,0,0.0,gap_v3
31004_20220123_1200_12,1,2,5,1335.4,1803.5,655.4000000000001,1123.5,872.0,824.0,-18.49999999999997,-14.899999999999975,468.0999999999999,3.599999999999996,0.7690664387951286,HE,0,0.0,gap_v3
31004_20220124_1200_12,0,0,2,680.0,888.5,0.0,208.5,940.0,917.0,-17.69999999999999,-15.299999999999956,208.5,2.4000000000000323,1.151079136690663,G,0,0.0,gap_v3
31004_20220125_1200_12,0,3,4,1442.5,1806.0,762.5,1126.0,859.0,822.0,-24.69999999999999,-21.899999999999977,363.5,2.8000000000000114,0.7702888583218739,HE,0,0.0,gap_v3
31004_20220129_1200_12,0,2,4,1401.4,2271.9,721.4000000000001,1591.9,850.0,774.0,-24.899999999999977,-20.49999999999997,870.5,4.400000000000006,0.5054566341183234,HE,0,0.0,gap_v3
31004_20220129_1200_12,1,6,7,2825.4,2900.8,2145.4,2220.8,700.0,716.0,-21.899999999999977,-20.899999999999977,75.40000000000009,1.0,1.3262599469496006,HE,0,0.0,gap_v3
31004_20220127_1200_12,0,3,5,1579.5,2652.9,899.5,1972.9,844.0,740.0,-27.299999999999983,-24.899999999999977,1073.4,2.4000000000000057,0.22358859698155445,HE,0,0.0,gap_v3
31004_20220128_1200_12,0,3,5,1613.1,2434.9,933.0999999999999,1754.9,837.0,757.0,-25.09999999999997,-22.09999999999997,821.8000000000002,3.0,0.36505232416646377,HE,0,0.0,gap_v3
31004_20220131_1200_12,0,2,4,1381.7,1761.2,701.7,1081.2,869.0,830.0,-25.09999999999997,-23.69999999999999,379.5,1.3999999999999808,0.3689064558629725,HE,0,0.0,gap_v3
31004_20220131_1200_12,1,5,8,2155.5,2816.1,1475.5,2136.1,791.0,729.0,-26.09999999999997,-23.299999999999983,660.5999999999999,2.7999999999999865,0.4238570996064164,HE,0,0.0,gap_v3
31004_20220130_1200_12,0,3,4,1497.0,1761.2,817.0,1081.2,857.0,830.0,-24.299999999999983,-22.49999999999997,264.20000000000005,1.8000000000000114,0.6813020439061359,HE,0,0.0,gap_v3
31004_20220130_1200_12,1,5,6,2196.9,2448.4,1516.9,1768.4,787.0,763.0,-25.69999999999999,-20.49999999999997,251.5,5.200000000000017,2.0675944333996092,HE,0,0.0,gap_v3
31004_20220201_1200_12,0,8,9,5230.7,5306.0,4550.7,4626.0,500.0,529.0,-39.29999999999998,-36.69999999999999,75.30000000000018,2.5999999999999943,3.452855245683915,HE,0,0.0,gap_v3
31004_20220213_1200_12,0,0,3,680.0,1122.6,0.0,442.5999999999999,954.0,905.0,-30.899999999999977,-19.09999999999997,442.5999999999999,11.800000000000008,2.666064166290106,G,0,0.0,gap_v3
31004_20220213_1200_12,1,4,5,1271.3,1412.7,591.3,732.7,889.0,874.0,-19.09999999999997,-18.69999999999999,141.4000000000001,0.3999999999999808,0.2828854314002691,HE,0,0.0,gap_v3
31004_20220210_1200_12,0,0,5,680.0,2243.4,0.0,1563.4,948.0,785.0,-32.49999999999997,-26.299999999999983,1563.4,6.199999999999989,0.39657157477293004,G,2,48.59999999999991,gap_v3
31004_20220210_1200_12,1,8,9,3338.1,3572.5,2658.1,2892.5,685.0,665.0,-31.69999999999999,-30.49999999999997,234.4000000000001,1.200000000000017,0.5119453924914746,HE,0,0.0,gap_v3
31004_20220203_1200_12,0,0,1,680.0,831.6,0.0,151.60000000000002,945.0,925.0,-26.69999999999999,-25.899999999999977,151.60000000000002,0.8000000000000114,0.5277044854881341,G,0,0.0,gap_v3
31004_20220203_1200_12,1,4,5,1584.3,1840.9,904.3,1160.9,848.0,822.0,-28.49999999999997,-26.49999999999997,256.60000000000014,2.0,0.7794232268121586,HE,0,0.0,gap_v3
31004_20220203_1200_12,2,6,9,2501.7,3027.6,1821.6999999999998,2347.6,758.0,710.0,-27.09999999999997,-25.299999999999983,525.9000000000001,1.7999999999999865,0.34227039361095,HE,1,67.20000000000027,gap_v3
31004_20220204_1200_12,0,2,5,1298.7,2738.0,618.7,2058.0,874.0,733.0,-26.49999999999997,-20.49999999999997,1439.3,6.0,0.4168693114708539,HE,0,0.0,gap_v3
31004_20220204_1200_12,1,8,10,4177.4,4435.2,3497.3999999999996,3755.2,611.0,591.0,-27.49999999999997,-26.899999999999977,257.8000000000002,0.5999999999999943,0.2327385570209441,HE,0,0.0,gap_v3
31004_20220206_1200_12,0,0,2,680.0,862.0,0.0,182.0,935.0,915.0,-25.899999999999977,-18.299999999999983,182.0,7.599999999999994,4.1758241758241725,G,0,0.0,gap_v3
31004_20220206_1200_12,1,5,6,2818.3,2953.8,2138.3,2273.8,700.0,709.0,-22.49999999999997,-22.09999999999997,135.5,0.40000000000000213,0.29520295202952185,HE,0,0.0,gap_v3
31004_20220205_1200_12,0,3,5,1480.3,2858.3,800.3,2178.3,856.0,700.0,-22.299999999999983,-21.69999999999999,1378.0000000000002,0.5999999999999943,0.04354136429608086,HE,0,0.0,gap_v3
31004_20220205_1200_12,1,10,11,5280.8,5536.1,4600.8,4856.1,500.0,512.0,-32.49999999999997,-31.09999999999997,255.30000000000018,1.4000000000000021,0.5483744614179402,HE,0,0.0,gap_v3
31004_20220207_1200_12,0,0,2,680.0,825.4,0.0,145.39999999999998,935.0,919.0,-18.299999999999983,-17.69999999999999,145.39999999999998,0.5999999999999943,0.41265474552956977,G,0,0.0,gap_v3
31004_20220202_1200_12,0,2,4,1374.4,1764.9,694.4000000000001,1084.9,867.0,827.0,-28.09999999999997,-24.69999999999999,390.5,3.399999999999981,0.8706786171574854,HE,0,0.0,gap_v3
31004_20220202_1200_12,1,5,6,2027.0,2150.3,1347.0,1470.3000000000002,801.0,789.0,-25.49999999999997,-23.49999999999997,123.30000000000018,2.0,1.6220600162205978,HE,0,0.0,gap_v3
31004_20220208_1200_12,0,0,2,680.0,934.9,0.0,254.89999999999998,938.0,910.0,-27.899999999999977,-19.49999999999997,254.89999999999998,8.400000000000006,3.2954099646920385,G,0,0.0,gap_v3
31004_20220215_1200_12,0,0,5,680.0,1991.9,0.0,1311.9,945.0,807.0,-31.09999999999997,-20.899999999999977,1311.9,10.199999999999992,0.7774982849302532,G,1,29.40000000000009,gap_v3
31004_20220209_1200_12,0,0,3,680.0,1445.4,0.0,765.4000000000001,945.0,850.0,-29.49999999999997,-24.299999999999983,765.4000000000001,5.199999999999989,0.6793833289783104,G,1,1.2999999999999545,gap_v3
31004_20220214_1200_12,0,0,1,680.0,823.2,0.0,143.20000000000005,949.0,933.0,-26.69999999999999,-23.69999999999999,143.20000000000005,3.0,2.0949720670391057,G,0,0.0,gap_v3
31004_20220214_1200_12,1,4,5,1855.6,2493.3,1175.6,1813.3000000000002,824.0,762.0,-26.49999999999997,-25.09999999999997,637.7000000000003,1.4000000000000021,0.21953896816684987,HE,0,0.0,gap_v3
31004_20220212_1200_12,0,0,2,680.0,966.9,0.0,286.9,954.0,922.0,-29.299999999999983,-25.49999999999997,286.9,3.8000000000000114,1.3245033112582822,G,0,0.0,gap_v3
