profile_id,n_inversion_layers,has_G,has_E,has_HE,lowest_layer_index,strongest_layer_index,lowest_base_agl_m,lowest_top_agl_m,lowest_delta_t_c,strongest_delta_t_c,strongest_depth_m,pattern
31004_20000804_1200_12,0,False,False,False,,,,,,,,NONE
31004_20000803_1200_12,0,False,False,False,,,,,,,,NONE
31004_20000807_1200_12,2,True,False,True,0,1,0.0,118.29999999999995,0.3999999999999737,0.39999999999997726,191.70000000000073,G+HE
31004_20000805_1200_12,1,False,False,True,0,0,2094.8,2490.6,1.399999999999977,1.399999999999977,395.7999999999997,HE
31004_20000808_1200_12,0,False,False,False,,,,,,,,NONE
31004_20000809_1200_12,0,False,False,False,,,,,,,,NONE
31004_20000810_1200_12,0,False,False,False,,,,,,,,NONE
31004_20000811_1200_12,1,False,False,True,0,0,1506.4,2290.6,1.1999999999999886,1.1999999999999886,784.1999999999998,HE
31004_20000812_1200_12,1,False,False,True,0,0,1107.2,1310.9,0.40000000000003233,0.40000000000003233,203.70000000000005,HE
31004_20000813_1200_12,1,False,False,True,0,0,759.3,1109.8,0.8000000000000096,0.8000000000000096,350.5,HE
31004_20000815_1200_12,1,False,False,True,0,0,1147.9,1747.1999999999998,5.0,5.0,599.2999999999997,HE
31004_20000819_1200_12,2,True,False,True,0,0,0.0,117.79999999999995,2.0,2.0,117.79999999999995,G+HE
31004_20000816_1200_12,0,False,False,False,,,,,,,,NONE
31004_20000818_1200_12,2,True,False,True,0,1,0.0,117.79999999999995,0.39999999999997726,0.5999999999999659,206.20000000000027,G+HE
31004_20000820_1200_12,1,False,True,False,0,0,127.39999999999998,528.5999999999999,15.899999999999979,15.899999999999979,401.19999999999993,E
31004_20000814_1200_12,1,True,False,False,0,0,0.0,316.5,2.2000000000000455,2.2000000000000455,316.5,G
31004_20000821_1200_12,1,False,False,True,0,0,1955.6999999999998,2367.3,1.3999999999999773,1.3999999999999773,411.60000000000036,HE
31004_20000817_1200_12,2,True,False,True,0,0,0.0,117.79999999999995,2.4000000000000323,2.4000000000000323,117.79999999999995,G+HE
31004_20000823_1200_12,1,True,False,False,0,0,0.0,117.70000000000005,2.199999999999987,2.199999999999987,117.70000000000005,G
31004_20000822_1200_12,1,True,False,False,0,0,0.0,119.60000000000002,3.1999999999999886,3.1999999999999886,119.60000000000002,G
31004_20000824_1200_12,1,True,False,False,0,0,0.0,118.10000000000002,3.4000000000000323,3.4000000000000323,118.10000000000002,G
31004_20000825_1200_12,1,False,False,True,0,0,2108.4,2505.2,3.400000000000034,3.400000000000034,396.7999999999997,HE
31004_20000831_1200_12,1,True,False,False,0,0,0.0,110.39999999999998,1.1999999999999886,1.1999999999999886,110.39999999999998,G
31004_20000901_1200_12,1,False,False,True,0,0,734.5,1132.6,0.7999999999999545,0.7999999999999545,398.0999999999999,HE
31004_20000828_1200_12,0,False,False,False,,,,,,,,NONE
31004_20000829_1200_12,0,False,False,False,,,,,,,,NONE
31004_20000826_1200_12,0,False,False,False,,,,,,,,NONE
31004_20000827_1200_12,0,False,False,False,,,,,,,,NONE
31004_20000902_1200_12,2,True,False,True,0,0,0.0,117.29999999999995,1.1999999999999886,1.1999999999999886,117.29999999999995,G+HE
31004_20000903_1200_12,0,False,False,False,,,,,,,,NONE
31004_20000908_1200_12,1,True,False,False,0,0,0.0,109.60000000000002,1.0,1.0,109.60000000000002,G
31004_20000905_1200_12,0,False,False,False,,,,,,,,NONE
31004_20000830_1200_12,0,False,False,False,,,,,,,,NONE
31004_20000906_1200_12,0,False,False,False,,,,,,,,NONE
31004_20000907_1200_12,1,True,False,False,0,0,0.0,126.39999999999998,3.0,3.0,126.39999999999998,G
31004_20000904_1200_12,1,False,False,True,0,0,539.9000000000001,742.5999999999999,1.4000000000000337,1.4000000000000337,202.69999999999982,HE
31004_20000910_1200_12,1,True,False,False,0,0,0.0,118.5,1.7999999999999563,1.7999999999999563,118.5,G
31004_20000909_1200_12,1,True,False,False,0,0,0.0,118.0,3.0,3.0,118.0,G
31004_20000913_1200_12,0,False,False,False,,,,,,,,NONE
31004_20000919_1200_12,0,False,False,False,,,,,,,,NONE
31004_20000918_1200_12,1,True,False,False,0,0,0.0,119.0,5.800000000000011,5.800000000000011,119.0,G
31004_20000911_1200_12,1,True,False,False,0,0,0.0,118.70000000000005,0.5999999999999677,0.5999999999999677,118.70000000000005,G
31004_20000915_1200_12,0,False,False,False,,,,,,,,NONE
31004_20000920_1200_12,2,True,False,True,0,0,0.0,127.10000000000002,0.900000000000034,0.900000000000034,127.10000000000002,G+HE
31004_20000916_1200_12,1,False,False,True,0,0,2834.6,3040.2,0.4000000000000341,0.4000000000000341,205.5999999999999,HE
31004_20000922_1200_12,2,True,False,True,0,0,0.0,119.60000000000002,3.400000000000034,3.400000000000034,119.60000000000002,G+HE
31004_20000917_1200_12,2,True,False,True,0,1,0.0,127.39999999999998,0.8000000000000109,1.3999999999999773,615.4000000000001,G+HE
31004_20000912_1200_12,0,False,False,False,,,,,,,,NONE
31004_20000914_1200_12,1,True,False,False,0,0,0.0,119.0,5.400000000000034,5.400000000000034,119.0,G
31004_20000921_1200_12,1,True,False,False,0,0,0.0,127.79999999999995,1.4000000000000323,1.4000000000000323,127.79999999999995,G
31004_20000923_1200_12,1,False,False,True,0,0,950.7,1353.1,1.800000000000011,1.800000000000011,402.39999999999986,HE
31004_20000924_1200_12,0,False,False,False,,,,,,,,NONE
31004_20000926_1200_12,1,True,False,False,0,0,0.0,119.60000000000002,1.400000000000034,1.400000000000034,119.60000000000002,G
31004_20000925_1200_12,0,False,False,False,,,,,,,,NONE
31004_20001001_1200_12,1,True,False,False,0,0,0.0,126.29999999999995,6.5,6.5,126.29999999999995,G
31004_20001002_1200_12,2,True,False,True,0,0,0.0,328.9,6.400000000000034,6.400000000000034,328.9,G+HE
31004_20000927_1200_12,0,False,False,False,,,,,,,,NONE
31004_20000928_1200_12,2,True,False,True,0,1,0.0,125.60000000000002,1.3999999999999773,2.3999999999999773,422.4000000000001,G+HE
31004_20000929_1200_12,1,True,False,False,0,0,0.0,126.29999999999995,4.100000000000023,4.100000000000023,126.29999999999995,G
31004_20001006_1200_12,0,False,False,False,,,,,,,,NONE
31004_20000930_1200_12,3,True,False,True,0,0,0.0,336.0,3.1000000000000227,3.1000000000000227,336.0,MULTI
31004_20001003_1200_12,1,True,False,False,0,0,0.0,126.70000000000005,6.400000000000034,6.400000000000034,126.70000000000005,G
31004_20001004_1200_12,1,True,False,False,0,0,0.0,126.5,5.099999999999966,5.099999999999966,126.5,G
31004_20001005_1200_12,0,False,False,False,,,,,,,,NONE
31004_20001008_1200_12,0,False,False,False,,,,,,,,NONE
31004_20001007_1200_12,1,False,False,True,0,0,338.20000000000005,755.4000000000001,2.400000000000034,2.400000000000034,417.20000000000005,HE
31004_20001009_1200_12,2,False,False,True,0,1,988.0999999999999,1207.7,0.8000000000000096,2.1999999999999904,208.4000000000001,MULTI
31004_20001012_1200_12,1,False,False,True,0,0,3132.4,3566.5,0.40000000000000213,0.40000000000000213,434.0999999999999,HE
31004_20001010_1200_12,1,False,False,True,0,0,1429.0,1860.1999999999998,2.1999999999999886,2.1999999999999886,431.1999999999998,HE
31004_20001011_1200_12,0,False,False,False,,,,,,,,NONE
31004_20001013_1200_12,1,False,False,True,0,0,2099.3,2138.3,1.200000000000017,1.200000000000017,39.0,HE
31004_20001014_1200_12,2,True,False,True,0,1,0.0,135.89999999999998,0.40000000000000213,0.799999999999983,79.39999999999964,G+HE
31004_20001016_1200_12,0,False,False,False,,,,,,,,NONE
31004_20001015_1200_12,0,False,False,False,,,,,,,,NONE
31004_20001018_1200_12,2,True,False,True,0,0,0.0,137.29999999999995,1.8000000000000096,1.8000000000000096,137.29999999999995,G+HE
31004_20001019_1200_12,1,False,False,True,0,0,4570.8,4663.7,1.8000000000000114,1.8000000000000114,92.89999999999964,HE
31004_20001017_1200_12,2,True,False,True,0,0,0.0,136.39999999999998,1.200000000000017,1.200000000000017,136.39999999999998,G+HE
31004_20001020_1200_12,0,False,False,False,,,,,,,,NONE
31004_20001101_1200_12,2,True,False,True,0,0,0.0,358.0,13.800000000000011,13.800000000000011,358.0,G+HE
31004_20001023_1200_12,2,True,False,True,0,0,0.0,348.29999999999995,6.400000000000034,6.400000000000034,348.29999999999995,G+HE
31004_20001102_1200_12,1,True,False,False,0,0,0.0,136.70000000000005,8.0,8.0,136.70000000000005,G
31004_20001028_1200_12,0,False,False,False,,,,,,,,NONE
31004_20001026_1200_12,1,False,False,True,0,0,1227.5,1654.1999999999998,2.0000000000000018,2.0000000000000018,426.6999999999998,HE
31004_20001025_1200_12,1,False,False,True,0,0,719.4000000000001,1234.9,2.2000000000000437,2.2000000000000437,515.5,HE
31004_20001029_1200_12,1,False,False,True,0,0,1260.9,1490.5,1.5999999999999943,1.5999999999999943,229.5999999999999,HE
31004_20001024_1200_12,1,False,False,True,0,0,1022.3,1669.6,3.399999999999981,3.399999999999981,647.3,HE
31004_20001103_1200_12,2,True,False,True,0,0,0.0,119.60000000000002,2.399999999999981,2.399999999999981,119.60000000000002,G+HE
31004_20001027_1200_12,1,False,False,True,0,0,4590.8,4650.9,1.4000000000000057,1.4000000000000057,60.099999999999454,HE
31004_20001021_1200_12,1,True,False,False,0,0,0.0,350.20000000000005,6.399999999999977,6.399999999999977,350.20000000000005,G
31004_20001022_1200_12,2,True,False,True,0,1,0.0,127.79999999999995,0.39999999999997726,0.8000000000000114,220.4000000000001,G+HE
31004_20001030_1200_12,3,True,False,True,0,0,0.0,137.70000000000005,5.599999999999998,5.599999999999998,137.70000000000005,MULTI
31004_20001031_1200_12,1,True,False,False,0,0,0.0,587.8,8.200000000000015,8.200000000000015,587.8,G
31004_20001105_1200_12,2,False,False,True,0,0,574.4000000000001,719.4000000000001,1.0,1.0,145.0,MULTI
31004_20001107_1200_12,2,False,False,True,0,0,595.8,1288.7,3.0,3.0,692.9000000000001,MULTI
31004_20001104_1200_12,1,True,False,False,0,0,0.0,577.5999999999999,5.200000000000017,5.200000000000017,577.5999999999999,G
31004_20001108_1200_12,4,True,False,True,0,0,0.0,364.5,2.599999999999998,2.599999999999998,364.5,MULTI
31004_20001112_1200_12,1,False,True,False,0,0,138.0,582.7,0.39999999999997726,0.39999999999997726,444.70000000000005,E
31004_20001106_1200_12,3,False,False,True,0,1,817.9000000000001,1262.7,0.8000000000000114,1.1999999999999922,219.4000000000001,MULTI
31004_20001109_1200_12,2,False,False,True,0,0,1482.1,1929.9,3.400000000000002,3.400000000000002,447.8000000000002,MULTI
31004_20001110_1200_12,1,False,False,True,0,0,801.2,1242.0,1.4000000000000057,1.4000000000000057,440.79999999999995,HE
31004_20001111_1200_12,0,False,False,False,,,,,,,,NONE
31004_20001115_1200_12,2,False,False,True,0,0,843.2,1077.6,3.1999999999999886,3.1999999999999886,234.39999999999986,MULTI
31004_20001113_1200_12,1,False,False,True,0,0,2079.3,2143.4,0.7999999999999865,0.7999999999999865,64.09999999999991,HE
31004_20001117_1200_12,2,False,False,True,0,0,616.7,739.4000000000001,4.199999999999989,4.199999999999989,122.70000000000005,MULTI
31004_20001114_1200_12,3,False,False,True,0,1,830.3,1297.5,0.5999999999999943,0.8000000000000078,103.5,MULTI
31004_20001116_1200_12,3,False,False,True,0,0,605.3,1068.9,3.0,3.0,463.60000000000014,MULTI
31004_20001119_1200_12,1,False,False,True,0,0,605.9000000000001,1724.1,6.400000000000002,6.400000000000002,1118.1999999999998,HE
31004_20001120_1200_12,2,True,False,True,0,0,0.0,729.4000000000001,4.599999999999994,4.599999999999994,729.4000000000001,G+HE
31004_20001118_1200_12,2,False,False,True,0,0,613.4000000000001,1520.3000000000002,5.799999999999983,5.799999999999983,906.9000000000001,MULTI
31004_20001122_1200_12,3,True,False,True,0,2,0.0,689.4000000000001,1.5999999999999943,2.200000000000017,251.69999999999982,MULTI
31004_20001130_1200_12,2,True,False,True,0,1,0.39999999999997726,138.0,0.39999999999997726,1.0,443.29999999999995,G+HE
31004_20001124_1200_12,1,True,False,False,0,0,0.0,594.0999999999999,4.199999999999992,4.199999999999992,594.0999999999999,G
31004_20001126_1200_12,2,False,False,True,0,0,828.8,1280.1,2.599999999999998,2.599999999999998,451.29999999999995,MULTI
31004_20001129_1200_12,2,False,True,True,0,0,137.89999999999998,816.5,2.399999999999981,2.399999999999981,678.6,E+HE
31004_20001121_1200_12,3,True,False,True,0,0,0.0,699.4000000000001,5.199999999999989,5.199999999999989,699.4000000000001,MULTI
31004_20001125_1200_12,3,True,False,True,0,0,0.0,358.79999999999995,6.800000000000011,6.800000000000011,358.79999999999995,MULTI
31004_20001123_1200_12,3,True,False,True,0,0,0.0,376.70000000000005,6.2000000000000135,6.2000000000000135,376.70000000000005,MULTI
31004_20001128_1200_12,2,True,False,True,0,0,0.0,596.8,3.5999999999999943,3.5999999999999943,596.8,G+HE
31004_20001127_1200_12,4,True,False,True,0,0,0.0,136.70000000000005,5.199999999999989,5.199999999999989,136.70000000000005,MULTI
31004_20001201_1200_12,2,False,False,True,0,0,612.5999999999999,1315.1,4.600000000000019,4.600000000000019,702.5,MULTI
31004_20001203_1200_12,3,True,False,True,0,1,0.0,154.0,1.0,8.600000000000023,959.9000000000001,MULTI
31004_20001204_1200_12,1,False,True,False,0,0,144.60000000000002,1983.8000000000002,14.599999999999994,14.599999999999994,1839.2000000000003,E
31004_20001202_1200_12,2,True,False,True,0,1,0.0,145.20000000000005,3.0,4.800000000000011,702.1999999999998,G+HE
31004_20001205_1200_12,3,True,False,True,0,0,0.0,601.0,15.800000000000011,15.800000000000011,601.0,MULTI
31004_20001207_1200_12,2,True,False,True,0,0,0.0,135.79999999999995,4.400000000000006,4.400000000000006,135.79999999999995,G+HE
31004_20001206_1200_12,2,False,False,True,0,1,366.5,719.4000000000001,1.0,2.399999999999981,437.5999999999999,MULTI
31004_20001211_1200_12,4,True,False,True,0,1,0.0,146.0,0.799999999999983,3.4000000000000057,881.5999999999999,MULTI
31004_20001215_1200_12,1,True,False,False,0,0,0.0,2008.9,6.799999999999983,6.799999999999983,2008.9,G
31004_20001214_1200_12,1,True,False,False,0,0,0.0,137.39999999999998,0.5999999999999979,0.5999999999999979,137.39999999999998,G
31004_20001210_1200_12,4,False,False,True,0,0,1087.1,1784.6,6.2000000000000135,6.2000000000000135,697.5,MULTI
31004_20001208_1200_12,0,False,False,False,,,,,,,,NONE
31004_20001209_1200_12,4,False,False,True,0,1,629.0,699.4000000000001,0.799999999999983,2.4000000000000057,929.0,MULTI
31004_20001213_1200_12,2,True,False,True,0,0,0.0,147.0,3.599999999999998,3.599999999999998,147.0,G+HE
31004_20001212_1200_12,3,False,False,True,0,2,600.7,1065.4,1.4000000000000057,3.4000000000000057,30.099999999999454,MULTI
31004_20001222_1200_12,1,False,False,True,0,0,620.8,1322.4,9.399999999999977,9.399999999999977,701.6000000000001,HE
31004_20001217_1200_12,3,True,False,True,0,1,0.0,144.89999999999998,3.5999999999999943,4.400000000000006,927.3,MULTI
31004_20001218_1200_12,3,True,False,True,0,0,0.0,119.60000000000002,6.9999999999999964,6.9999999999999964,119.60000000000002,MULTI
31004_20001227_1200_12,2,True,False,True,0,0,0.0,1313.4,8.999999999999996,8.999999999999996,1313.4,G+HE
31004_20001225_1200_12,1,True,False,False,0,0,0.0,759.3,15.0,15.0,759.3,G
31004_20001224_1200_12,3,True,False,True,0,1,0.0,139.5,1.5999999999999943,10.200000000000017,942.3999999999999,MULTI
31004_20001220_1200_12,1,True,False,False,0,0,0.0,2699.1,9.399999999999977,9.399999999999977,2699.1,G
31004_20001228_1200_12,2,True,False,True,0,0,0.0,1081.0,16.799999999999983,16.799999999999983,1081.0,G+HE
31004_20001229_1200_12,3,True,False,True,0,0,0.0,145.10000000000002,10.400000000000006,10.400000000000006,145.10000000000002,MULTI
31004_20001223_1200_12,2,False,False,True,0,0,620.8,1782.9,13.0,13.0,1162.1000000000001,MULTI
31004_20001226_1200_12,1,True,False,False,0,0,0.0,749.4000000000001,13.399999999999977,13.399999999999977,749.4000000000001,G
31004_20001216_1200_12,2,True,False,True,0,1,0.0,146.0,2.8000000000000114,3.199999999999992,915.0,G+HE
31004_20001221_1200_12,3,True,False,True,0,0,0.0,1543.1,9.999999999999996,9.999999999999996,1543.1,MULTI
31004_20001219_1200_12,3,True,False,True,0,1,0.0,119.60000000000002,1.200000000000017,4.199999999999989,934.4000000000001,MULTI
31004_20001219_1500_12,1,True,False,False,0,0,0.0,1379.9,1.6000000000000192,1.6000000000000192,1379.9,G
31004_20010427_0000_00,2,False,False,True,0,0,929.5,1638.6999999999998,3.2000000000000437,3.2000000000000437,709.1999999999998,MULTI
31004_20010429_0000_00,1,False,False,True,0,0,2126.6,2227.3,1.7999999999999865,1.7999999999999865,100.70000000000027,HE
31004_20010428_0000_00,1,False,False,True,0,0,788.7,1462.3000000000002,8.199999999999989,8.199999999999989,673.6000000000001,HE
31004_20001230_1200_12,3,True,False,True,0,0,0.0,610.5999999999999,10.0,10.0,610.5999999999999,MULTI
31004_20010430_0000_00,2,True,False,True,0,1,0.0,110.0,1.0,6.100000000000023,790.3999999999999,G+HE
31004_20010426_0000_00,1,False,False,True,0,0,353.5999999999999,573.7,0.4000000000000341,0.4000000000000341,220.10000000000014,HE
31004_20001231_1200_12,3,True,False,True,0,0,0.0,136.20000000000005,10.0,10.0,136.20000000000005,MULTI
31004_20010503_0000_00,0,False,False,False,,,,,,,,NONE
31004_20010505_0000_00,1,False,False,True,0,0,4811.0,4895.4,0.5999999999999943,0.5999999999999943,84.39999999999964,HE
31004_20010501_0000_00,1,False,False,True,0,0,4630.8,4696.2,1.1999999999999922,1.1999999999999922,65.39999999999964,HE
31004_20010506_0000_00,0,False,False,False,,,,,,,,NONE
31004_20010502_0000_00,0,False,False,False,,,,,,,,NONE
31004_20010507_0000_00,1,False,True,False,0,0,36.60000000000002,266.70000000000005,0.3999999999999808,0.3999999999999808,230.10000000000002,E
31004_20010504_0000_00,1,False,False,True,0,0,888.8,1086.1,0.8000000000000114,0.8000000000000114,197.29999999999995,HE
31004_20010509_0000_00,0,False,False,False,,,,,,,,NONE
31004_20010511_0000_00,0,False,False,False,,,,,,,,NONE
31004_20010508_0000_00,1,False,False,True,0,0,4791.0,4834.9,1.0,1.0,43.899999999999636,HE
31004_20010517_0000_00,1,False,False,True,0,0,4660.9,4725.7,0.5999999999999943,0.5999999999999943,64.80000000000018,HE
31004_20010516_0000_00,0,False,False,False,,,,,,,,NONE
31004_20010513_0000_00,3,False,False,True,0,2,1853.9,2195.4,0.4000000000000341,0.8000000000000114,214.0,MULTI
31004_20010510_0000_00,1,False,False,True,0,0,1616.9,1878.3000000000002,0.4000000000000341,0.4000000000000341,261.4000000000001,HE
31004_20010512_0000_00,0,False,False,False,,,,,,,,NONE
31004_20010518_0000_00,1,False,False,True,0,0,2530.6,2732.4,1.0,1.0,201.80000000000018,HE
31004_20010520_0000_00,1,False,False,True,0,0,483.79999999999995,685.8,2.799999999999955,2.799999999999955,202.0,HE
31004_20010519_0000_00,0,False,False,False,,,,,,,,NONE
31004_20010521_0000_00,0,False,False,False,,,,,,,,NONE
31004_20010515_0000_00,2,True,False,True,0,1,0.0,54.89999999999998,0.6000000000000227,1.7999999999999563,233.5,G+HE
31004_20010522_0000_00,0,False,False,False,,,,,,,,NONE
31004_20010524_0000_00,0,False,False,False,,,,,,,,NONE
31004_20010523_0000_00,1,False,False,True,0,0,3025.0,3233.8,2.800000000000013,2.800000000000013,208.80000000000018,HE
31004_20010526_0000_00,0,False,False,False,,,,,,,,NONE
31004_20010528_0000_00,1,False,False,True,0,0,2593.9,2819.7,2.599999999999966,2.599999999999966,225.79999999999973,HE
31004_20010527_0000_00,0,False,False,False,,,,,,,,NONE
31004_20010525_0000_00,0,False,False,False,,,,,,,,NONE
31004_20010602_0000_00,0,False,False,False,,,,,,,,NONE
31004_20010530_0000_00,1,False,False,True,0,0,277.0,638.8,0.5999999999999659,0.5999999999999659,361.79999999999995,HE
31004_20010601_0000_00,1,False,False,True,0,0,1237.4,1466.0,0.39999999999997726,0.39999999999997726,228.5999999999999,HE
31004_20010531_0000_00,1,False,False,True,0,0,2292.3,2515.0,0.39999999999997726,0.39999999999997726,222.69999999999982,HE
31004_20010603_0000_00,0,False,False,False,,,,,,,,NONE
31004_20010529_0000_00,0,False,False,False,,,,,,,,NONE
31004_20010604_0000_00,1,False,False,True,0,0,4761.0,4845.7,0.3999999999999808,0.3999999999999808,84.69999999999982,HE
31004_20010605_0000_00,0,False,False,False,,,,,,,,NONE
31004_20010606_0000_00,1,False,False,True,0,0,2093.7,2222.3,2.1999999999999904,2.1999999999999904,128.60000000000036,HE
31004_20010619_0000_00,0,False,False,False,,,,,,,,NONE
31004_20010607_0000_00,0,False,False,False,,,,,,,,NONE
31004_20010613_0000_00,0,False,False,False,,,,,,,,NONE
31004_20010617_0000_00,1,False,False,True,0,0,3723.7,3922.5,0.8000000000000114,0.8000000000000114,198.80000000000018,HE
31004_20010616_0000_00,0,False,False,False,,,,,,,,NONE
31004_20010612_0000_00,1,False,True,False,0,0,70.60000000000002,237.79999999999995,1.3999999999999773,1.3999999999999773,167.19999999999993,E
31004_20010618_0000_00,0,False,False,False,,,,,,,,NONE
31004_20010610_0000_00,0,False,False,False,,,,,,,,NONE
31004_20010614_0000_00,2,True,False,True,0,0,0.0,47.5,0.40000000000003766,0.40000000000003766,47.5,G+HE
31004_20010615_0000_00,1,False,False,True,0,0,793.2,1021.5,1.599999999999966,1.599999999999966,228.29999999999995,HE
31004_20010608_0000_00,0,False,False,False,,,,,,,,NONE
31004_20010611_0000_00,2,True,False,True,0,1,0.0,101.60000000000002,0.8000000000000149,1.0,195.0999999999999,G+HE
31004_20010609_0000_00,0,False,False,False,,,,,,,,NONE
31004_20010622_0000_00,0,False,False,False,,,,,,,,NONE
