profile_id,datetime_utc,year,month,cycle,layer_index,position_type,base_pressure_hpa,top_pressure_hpa,base_height_m,top_height_m,base_height_agl_m,top_height_agl_m,depth_m,delta_t_c,gamma_c_per_100m,confirm_drop_c
31004_20080314_1200_12,2008-03-14 12:00:00,2008,3,12,0,G,929.0,903.0,680.0,918.8,0.0,238.79999999999995,238.79999999999995,5.7999999999999545,2.428810720267988,-4.0
31004_20080315_0000_00,2008-03-15 00:00:00,2008,3,00,0,G,933.0,882.0,680.0,1151.7,0.0,471.70000000000005,471.70000000000005,0.8000000000000131,0.16959932160271637,-2.1999999999999904
31004_20080316_1200_12,2008-03-16 12:00:00,2008,3,12,0,HE,824.0,789.0,1626.9,1983.7,946.9000000000001,1303.7,356.79999999999995,1.3999999999999773,0.39237668161434347,-5.799999999999956
31004_20080317_0000_00,2008-03-17 00:00:00,2008,3,00,0,HE,875.0,850.0,1092.0,1288.4,412.0,608.4000000000001,196.4000000000001,3.1999999999999886,1.6293279022403195,-4.0
31004_20080318_0000_00,2008-03-18 00:00:00,2008,3,00,0,HE,850.0,773.0,1266.4,2124.6,586.4000000000001,1444.6,858.1999999999998,4.800000000000013,0.5593101841062706,-5.199999999999994
31004_20080319_0000_00,2008-03-19 00:00:00,2008,3,00,0,HE,763.0,713.0,2327.4,2874.4,1647.4,2194.4,547.0,0.20000000000001705,0.03656307129799215,-2.200000000000017
31004_20080319_1200_12,2008-03-19 12:00:00,2008,3,12,0,G,935.0,911.0,680.0,898.8,0.0,218.79999999999995,218.79999999999995,3.5999999999999943,1.6453382084095043,-4.199999999999989
31004_20080320_0000_00,2008-03-20 00:00:00,2008,3,00,0,G,938.0,921.0,680.0,834.0,0.0,154.0,154.0,3.0,1.948051948051948,-3.0
31004_20080320_1200_12,2008-03-20 12:00:00,2008,3,12,0,G,938.0,903.0,680.0,999.6,0.0,319.6,319.6,4.0,1.2515644555694618,-3.7999999999999545
31004_20080323_0000_00,2008-03-23 00:00:00,2008,3,00,0,E,917.0,882.0,906.3,1231.7,226.29999999999995,551.7,325.4000000000001,3.1999999999999904,0.9834050399508265,-1.8000000000000131
31004_20080323_0000_00,2008-03-23 00:00:00,2008,3,00,1,HE,808.0,748.0,1955.7,2583.3,1275.7,1903.3000000000002,627.6000000000001,0.6000000000000192,0.09560229445506996,-2.600000000000021
31004_20080323_1200_12,2008-03-23 12:00:00,2008,3,12,0,G,944.0,911.0,680.0,979.2,0.0,299.20000000000005,299.20000000000005,2.8000000000000114,0.9358288770053513,-4.999999999999998
31004_20080323_1200_12,2008-03-23 12:00:00,2008,3,12,1,HE,826.0,791.0,1792.3,2146.9,1112.3,1466.9,354.60000000000014,1.4000000000000323,0.3948110547095408,-1.6000000000000192
31004_20080324_0000_00,2008-03-24 00:00:00,2008,3,00,0,G,944.0,906.0,680.0,1025.3,0.0,345.29999999999995,345.29999999999995,4.599999999999968,1.332174920359099,-3.0
31004_20080324_1200_12,2008-03-24 12:00:00,2008,3,12,0,G,943.0,910.0,680.0,979.5,0.0,299.5,299.5,3.1999999999999886,1.0684474123539194,-4.800000000000011
31004_20080325_0000_00,2008-03-25 00:00:00,2008,3,00,0,G,944.0,909.0,680.0,997.6,0.0,317.6,317.6,4.199999999999989,1.3224181360201475,-1.3999999999999764
31004_20080325_1200_12,2008-03-25 12:00:00,2008,3,12,0,G,943.0,907.0,680.0,1007.1,0.0,327.1,327.1,1.0,0.30571690614490976,-1.0
31004_20080325_1200_12,2008-03-25 12:00:00,2008,3,12,1,HE,844.0,823.0,1605.9,1813.5,925.9000000000001,1133.5,207.5999999999999,1.3999999999999773,0.6743737957610683,-2.3999999999999773
31004_20080327_0000_00,2008-03-27 00:00:00,2008,3,00,0,G,940.0,917.0,680.0,888.5,0.0,208.5,208.5,2.400000000000034,1.1510791366906639,-2.400000000000034
31004_20080327_1200_12,2008-03-27 12:00:00,2008,3,12,0,G,939.0,912.0,680.0,925.4,0.0,245.39999999999998,245.39999999999998,4.5,1.8337408312958436,-2.8000000000000114
31004_20080328_1200_12,2008-03-28 12:00:00,2008,3,12,0,E,925.0,914.0,857.5,969.4,177.5,289.4,111.89999999999998,0.4000000000000332,0.35746201966044083,-5.5
31004_20080330_0000_00,2008-03-30 00:00:00,2008,3,00,0,HE,783.0,743.0,2264.1,2688.6,1584.1,2008.6,424.5,2.4000000000000323,0.5653710247349899,-2.8000000000000096
31004_20080330_1200_12,2008-03-30 12:00:00,2008,3,12,0,HE,839.0,785.0,1619.8,2165.7,939.8,1485.6999999999998,545.8999999999999,3.1999999999999886,0.586187946510348,-1.6000000000000227
31004_20080402_0000_00,2008-04-02 00:00:00,2008,4,00,0,E,925.0,850.0,742.5,1388.3,62.5,708.3,645.8,22.700000000000045,3.515020130071237,-32.70000000000002
31004_20080402_0000_00,2008-04-02 00:00:00,2008,4,00,1,HE,680.0,663.0,3261.2,3461.8,2581.2,2781.8,200.60000000000036,30.800000000000008,15.353938185443644,-12.60000000000002
31004_20080402_1200_12,2008-04-02 12:00:00,2008,4,12,0,G,925.0,903.0,703.6,909.8,23.600000000000023,229.79999999999995,206.19999999999993,0.8000000000000114,0.38797284190107256,-4.2000000000000455
31004_20080403_0000_00,2008-04-03 00:00:00,2008,4,00,0,G,924.0,900.0,680.0,901.5,0.0,221.5,221.5,0.20000000000004636,0.0902934537246259,-2.8000000000000123
31004_20080403_1200_12,2008-04-03 12:00:00,2008,4,12,0,G,920.0,892.0,680.0,940.0,0.0,260.0,260.0,0.4000000000000341,0.15384615384616696,-3.1999999999999886
31004_20080404_1200_12,2008-04-04 12:00:00,2008,4,12,0,G,918.0,895.0,680.0,893.5,0.0,213.5,213.5,0.4000000000000341,0.18735362997659677,-3.5
31004_20080407_0000_00,2008-04-07 00:00:00,2008,4,00,0,HE,700.0,682.0,2782.3,3126.0,2102.3,2446.0,343.6999999999998,0.40000000000003233,0.11638056444574701,-3.600000000000021
31004_20080407_1200_12,2008-04-07 12:00:00,2008,4,12,0,HE,735.0,687.0,2603.9,3145.5,1923.9,2465.5,541.5999999999999,1.5999999999999979,0.2954209748892168,-6.0
31004_20080410_0000_00,2008-04-10 00:00:00,2008,4,00,0,G,934.0,932.0,680.0,698.1,0.0,18.100000000000023,18.100000000000023,0.5999999999999659,3.314917127071631,-3.3999999999999755
31004_20080413_0000_00,2008-04-13 00:00:00,2008,4,00,0,HE,603.0,584.0,4019.2,4268.2,3339.2,3588.2,249.0,0.5999999999999943,0.24096385542168447,-5.199999999999989
31004_20080415_1200_12,2008-04-15 12:00:00,2008,4,12,0,G,935.0,913.0,680.0,880.4,0.0,200.39999999999998,200.39999999999998,4.000000000000027,1.9960079840319496,-4.400000000000032
31004_20080415_1200_12,2008-04-15 12:00:00,2008,4,12,1,HE,792.0,756.0,2058.4,2436.9,1378.4,1756.9,378.5,2.200000000000017,0.5812417437252357,-2.599999999999998
31004_20080416_1200_12,2008-04-16 12:00:00,2008,4,12,0,HE,782.0,739.0,2109.6,2568.8,1429.6,1888.8000000000002,459.2000000000003,1.1999999999999886,0.26132404181184404,-1.399999999999979
31004_20080419_0000_00,2008-04-19 00:00:00,2008,4,00,0,HE,890.0,860.0,1076.3,1362.0,396.29999999999995,682.0,285.70000000000005,3.0,1.050052502625131,-2.6000000000000227
31004_20080419_0000_00,2008-04-19 00:00:00,2008,4,00,1,HE,804.0,782.0,1917.7,2144.6,1237.7,1464.6,226.89999999999986,3.1000000000000227,1.3662406346408218,-3.900000000000034
31004_20080419_1200_12,2008-04-19 12:00:00,2008,4,12,0,HE,826.0,749.0,1739.8,2538.1,1059.8,1858.1,798.3,2.1999999999999886,0.2755856194413114,-1.8000000000000114
31004_20080419_1200_12,2008-04-19 12:00:00,2008,4,12,1,HE,669.0,646.0,3441.3,3717.2,2761.3,3037.2,275.89999999999964,0.8000000000000114,0.2899601304820632,-6.199999999999989
31004_20080420_0000_00,2008-04-20 00:00:00,2008,4,00,0,HE,700.0,636.0,2940.4,3864.6,2260.4,3184.6,924.1999999999998,4.999999999999998,0.5410084397316597,-3.6000000000000227
31004_20080422_1200_12,2008-04-22 12:00:00,2008,4,12,0,G,944.0,935.0,680.0,760.7,0.0,80.70000000000005,80.70000000000005,0.5999999999999659,0.7434944237917789,-5.199999999999987
31004_20080424_1200_12,2008-04-24 12:00:00,2008,4,12,0,E,925.0,910.0,781.6,926.0,101.60000000000002,246.0,144.39999999999998,0.8000000000000114,0.554016620498623,-5.0
31004_20080425_0000_00,2008-04-25 00:00:00,2008,4,00,0,HE,708.0,700.0,2999.2,2923.3,2319.2,2243.3,-75.89999999999964,0.4000000000000057,,-1.1999999999999922
31004_20080426_0000_00,2008-04-26 00:00:00,2008,4,00,0,HE,698.0,676.0,3070.2,3325.0,2390.2,2645.0,254.80000000000018,0.4000000000000057,0.15698587127158767,-12.799999999999983
31004_20080426_1200_12,2008-04-26 12:00:00,2008,4,12,0,G,925.0,902.0,702.6,919.1,22.600000000000023,239.10000000000002,216.5,0.6000000000000227,0.27713625866051855,-4.199999999999989
31004_20080427_0000_00,2008-04-27 00:00:00,2008,4,00,0,HE,698.0,677.0,2966.9,3210.6,2286.9,2530.6,243.69999999999982,0.40000000000003233,0.16413623307346437,-11.600000000000021
31004_20080427_1200_12,2008-04-27 12:00:00,2008,4,12,0,G,920.0,888.0,680.0,977.6,0.0,297.6,297.6,0.799999999999955,0.2688172043010601,-2.7999999999999545
31004_20080428_1200_12,2008-04-28 12:00:00,2008,4,12,0,G,925.0,907.0,708.6,872.7,28.600000000000023,192.70000000000005,164.10000000000002,0.6000000000000227,0.3656307129799041,-4.400000000000034
31004_20080429_0000_00,2008-04-29 00:00:00,2008,4,00,0,HE,672.0,654.0,3329.5,3544.3,2649.5,2864.3,214.80000000000018,0.4000000000000057,0.1862197392923675,-6.400000000000006
31004_20080429_1200_12,2008-04-29 12:00:00,2008,4,12,0,G,925.0,908.0,707.6,863.4,27.600000000000023,183.39999999999998,155.79999999999995,0.9999999999999996,0.6418485237483953,-4.699999999999989
31004_20080502_1200_12,2008-05-02 12:00:00,2008,5,12,0,E,925.0,899.0,727.5,965.1,47.5,285.1,237.60000000000002,0.20000000000004547,0.0841750841751033,-4.400000000000034
31004_20080505_0000_00,2008-05-05 00:00:00,2008,5,00,0,HE,844.0,828.0,1446.4,1604.8,766.4000000000001,924.8,158.39999999999986,4.600000000000023,2.904040404040421,-1.2000000000000455
31004_20080508_0000_00,2008-05-08 00:00:00,2008,5,00,0,HE,765.0,725.0,2366.9,2800.5,1686.9,2120.5,433.5999999999999,1.4000000000000323,0.32287822878229533,-5.80000000000001
31004_20080510_0000_00,2008-05-10 00:00:00,2008,5,00,0,HE,663.0,636.0,3596.2,3922.6,2916.2,3242.6,326.4000000000001,1.0000000000000018,0.3063725490196083,-11.800000000000015
31004_20080510_1200_12,2008-05-10 12:00:00,2008,5,12,0,G,945.0,938.0,680.0,742.7,0.0,62.700000000000045,62.700000000000045,1.1999999999999904,1.9138755980861077,-5.399999999999979
31004_20080511_0000_00,2008-05-11 00:00:00,2008,5,00,0,HE,917.0,890.0,950.7,1200.6,270.70000000000005,520.5999999999999,249.89999999999986,0.6000000000000227,0.24009603841537536,-3.2000000000000455
31004_20080511_0000_00,2008-05-11 00:00:00,2008,5,00,1,HE,798.0,755.0,2100.9,2550.8,1420.9,1870.8000000000002,449.9000000000001,0.2000000000000457,0.04445432318293969,-1.8000000000000116
31004_20080512_1200_12,2008-05-12 12:00:00,2008,5,12,0,E,925.0,917.0,776.6,852.7,96.60000000000002,172.70000000000005,76.10000000000002,0.2000000000000437,0.26281208935616773,-5.400000000000032
31004_20080514_1200_12,2008-05-14 12:00:00,2008,5,12,0,HE,776.0,746.0,2163.6,2483.9,1483.6,1803.9,320.3000000000002,0.40000000000003433,0.12488292226039155,-3.900000000000034
31004_20080516_0000_00,2008-05-16 00:00:00,2008,5,00,0,HE,861.0,817.0,1370.1,1803.6,690.0999999999999,1123.6,433.5,3.0,0.6920415224913495,-6.399999999999979
31004_20080517_0000_00,2008-05-17 00:00:00,2008,5,00,0,HE,829.0,806.0,1657.0,1888.5,977.0,1208.5,231.5,0.6000000000000227,0.2591792656587571,-1.8000000000000114
31004_20080518_1200_12,2008-05-18 12:00:00,2008,5,12,0,HE,643.0,624.0,3694.9,3930.0,3014.9,3250.0,235.0999999999999,0.3999999999999808,0.17014036580177838,-3.399999999999981
31004_20080519_1200_12,2008-05-19 12:00:00,2008,5,12,0,HE,670.0,652.0,3370.2,3585.4,2690.2,2905.4,215.20000000000027,1.599999999999996,0.7434944237918188,-2.0000000000000018
31004_20080520_1200_12,2008-05-20 12:00:00,2008,5,12,0,HE,691.0,670.0,3142.0,3387.2,2462.0,2707.2,245.19999999999982,1.3999999999999755,0.5709624796084732,-15.59999999999997
31004_20080524_0000_00,2008-05-24 00:00:00,2008,5,00,0,HE,853.0,831.0,1394.2,1610.5,714.2,930.5,216.29999999999995,4.600000000000023,2.126675913083691,-10.300000000000011
31004_20080524_1200_12,2008-05-24 12:00:00,2008,5,12,0,E,925.0,903.0,710.6,909.8,30.600000000000023,229.79999999999995,199.19999999999993,0.2000000000000437,0.1004016064257248,-2.8000000000000096
31004_20080525_1200_12,2008-05-25 12:00:00,2008,5,12,0,HE,670.0,650.0,3361.7,3601.2,2681.7,2921.2,239.5,0.4000000000000341,0.16701461377871987,-4.600000000000021
31004_20080527_0000_00,2008-05-27 00:00:00,2008,5,00,0,HE,884.0,857.0,1087.9,1346.4,407.9000000000001,666.4000000000001,258.5,0.2000000000000437,0.07736943907158363,-13.30000000000001
31004_20080528_1200_12,2008-05-28 12:00:00,2008,5,12,0,HE,625.0,608.0,3942.6,4157.6,3262.6,3477.6000000000004,215.00000000000045,0.9999999999999982,0.4651162790697656,-9.400000000000006
31004_20080529_0000_00,2008-05-29 00:00:00,2008,5,00,0,HE,908.0,864.0,935.5,1350.1,255.5,670.0999999999999,414.5999999999999,2.1999999999999886,0.5306319343945946,-4.0
31004_20080529_0000_00,2008-05-29 00:00:00,2008,5,00,1,HE,638.0,622.0,3798.2,3996.9,3118.2,3316.9,198.70000000000027,0.8000000000000114,0.4026170105687017,-4.600000000000023
31004_20080603_0000_00,2008-06-03 00:00:00,2008,6,00,0,G,939.0,937.0,680.0,698.0,0.0,18.0,18.0,1.0,5.555555555555555,-6.199999999999989
31004_20080606_1200_12,2008-06-06 12:00:00,2008,6,12,0,G,925.0,896.0,686.6,957.0,6.600000000000023,277.0,270.4,0.8000000000000149,0.29585798816568604,-4.199999999999994
31004_20080607_0000_00,2008-06-07 00:00:00,2008,6,00,0,HE,890.0,867.0,1004.2,1222.9,324.20000000000005,542.9000000000001,218.70000000000005,0.3999999999999755,0.18289894833103587,-4.599999999999966
31004_20080609_1200_12,2008-06-09 12:00:00,2008,6,12,0,HE,644.0,619.0,3716.4,4026.3,3036.4,3346.3,309.9000000000001,0.6000000000000192,0.19361084220716973,-11.600000000000021
31004_20080611_0000_00,2008-06-11 00:00:00,2008,6,00,0,G,925.0,872.0,680.0,1175.0,0.0,495.0,495.0,0.20000000000004547,0.040404040404049595,-14.0
31004_20080612_1200_12,2008-06-12 12:00:00,2008,6,12,0,G,925.0,900.0,680.0,910.5,0.0,230.5,230.5,1.1999999999999922,0.5206073752711463,-4.199999999999992
31004_20080614_1200_12,2008-06-14 12:00:00,2008,6,12,0,HE,752.0,727.0,2523.0,2795.5,1843.0,2115.5,272.5,1.1999999999999886,0.44036697247706,-5.5
31004_20080615_0000_00,2008-06-15 00:00:00,2008,6,00,0,HE,871.0,830.0,1345.0,1743.8,665.0,1063.8,398.79999999999995,2.8000000000000096,0.702106318956873,-1.2000000000000437
31004_20080616_1200_12,2008-06-16 12:00:00,2008,6,12,0,G,933.0,908.0,680.0,908.5,0.0,228.5,228.5,1.1999999999999886,0.525164113785553,-5.199999999999989
31004_20080618_0000_00,2008-06-18 00:00:00,2008,6,00,0,HE,822.0,801.0,1753.4,1965.9,1073.4,1285.9,212.5,0.6000000000000227,0.2823529411764813,-4.400000000000034
31004_20080619_0000_00,2008-06-19 00:00:00,2008,6,00,0,E,925.0,876.0,710.6,1163.8,30.600000000000023,483.79999999999995,453.19999999999993,0.4000000000000341,0.08826125330980454,-4.800000000000011
31004_20080620_1200_12,2008-06-20 12:00:00,2008,6,12,0,HE,588.0,563.0,4383.6,4718.2,3703.6000000000004,4038.2,334.59999999999945,1.0,0.29886431560071774,-8.0
31004_20080621_1200_12,2008-06-21 12:00:00,2008,6,12,0,G,930.0,903.0,680.0,927.8,0.0,247.79999999999995,247.79999999999995,1.400000000000034,0.5649717514124433,-5.2000000000000455
31004_20080623_0000_00,2008-06-23 00:00:00,2008,6,00,0,E,925.0,904.0,719.6,909.5,39.60000000000002,229.5,189.89999999999998,0.6000000000000227,0.315955766192745,-4.600000000000023
31004_20080629_1200_12,2008-06-29 12:00:00,2008,6,12,0,G,929.0,912.0,680.0,835.5,0.0,155.5,155.5,1.1999999999999886,0.7717041800643014,-5.199999999999989
31004_20080630_0000_00,2008-06-30 00:00:00,2008,6,00,0,E,925.0,875.0,714.6,1182.3,34.60000000000002,502.29999999999995,467.69999999999993,0.40000000000003766,0.08552490912979212,-3.6000000000000263
31004_20080630_1200_12,2008-06-30 12:00:00,2008,6,12,0,G,924.0,917.0,680.0,744.1,0.0,64.10000000000002,64.10000000000002,1.2000000000000455,1.87207488299539,-3.400000000000034
31004_20080702_1200_12,2008-07-02 12:00:00,2008,7,12,0,G,922.0,896.0,680.0,920.7,0.0,240.70000000000005,240.70000000000005,0.8000000000000114,0.33236393851267604,-3.1999999999999904
31004_20080705_1200_12,2008-07-05 12:00:00,2008,7,12,0,HE,696.0,670.0,3041.7,3344.6,2361.7,2664.6,302.9000000000001,0.5999999999999659,0.19808517662593786,-2.3999999999999773
31004_20080706_0000_00,2008-07-06 00:00:00,2008,7,00,0,HE,756.0,722.0,2393.5,2765.0,1713.5,2085.0,371.5,2.1999999999999886,0.5921938088829041,-5.400000000000034
31004_20080706_1200_12,2008-07-06 12:00:00,2008,7,12,0,HE,759.0,738.0,2352.6,2579.8,1672.6,1899.8000000000002,227.20000000000027,1.5999999999999663,0.7042253521126604,-1.5999999999999663
31004_20080706_1200_12,2008-07-06 12:00:00,2008,7,12,1,HE,620.0,606.0,3963.5,4141.5,3283.5,3461.5,178.0,0.8000000000000114,0.4494382022471974,-10.199999999999987
31004_20080708_1200_12,2008-07-08 12:00:00,2008,7,12,0,E,925.0,904.0,734.6,927.6,54.60000000000002,247.60000000000002,193.0,0.6000000000000263,0.31088082901555764,-4.400000000000038
31004_20080709_1200_12,2008-07-09 12:00:00,2008,7,12,0,E,925.0,912.0,727.5,844.6,47.5,164.60000000000002,117.10000000000002,0.8000000000000078,0.6831767719897589,-5.2000000000000455
31004_20080710_1200_12,2008-07-10 12:00:00,2008,7,12,0,HE,741.0,718.0,2520.8,2775.0,1840.8000000000002,2095.0,254.19999999999982,0.5999999999999659,0.236034618410687,-17.69999999999999
31004_20080712_0000_00,2008-07-12 00:00:00,2008,7,00,0,HE,628.0,612.0,3846.3,4048.0,3166.3,3368.0,201.69999999999982,1.5,0.7436787307883002,-2.6999999999999886
31004_20080714_0000_00,2008-07-14 00:00:00,2008,7,00,0,HE,584.0,567.0,4436.4,4663.8,3756.3999999999996,3983.8,227.40000000000055,1.0,0.43975373790677114,-2.1999999999999886
31004_20080718_1200_12,2008-07-18 12:00:00,2008,7,12,0,G,930.0,889.0,680.0,1058.7,0.0,378.70000000000005,378.70000000000005,1.800000000000015,0.475310271983104,-2.4000000000000377
31004_20080719_0000_00,2008-07-19 00:00:00,2008,7,00,0,G,931.0,925.0,680.0,733.6,0.0,53.60000000000002,53.60000000000002,0.20000000000004547,0.37313432835829363,-4.2000000000000455
31004_20080722_1200_12,2008-07-22 12:00:00,2008,7,12,0,HE,710.0,700.0,2890.9,3027.3,2210.9,2347.3,136.4000000000001,0.20000000000004547,0.14662756598243792,-5.5
31004_20080723_1200_12,2008-07-23 12:00:00,2008,7,12,0,E,914.0,902.0,789.9,901.0,109.89999999999998,221.0,111.10000000000002,1.0,0.9000900090009,-4.0
31004_20080723_1200_12,2008-07-23 12:00:00,2008,7,12,1,HE,668.0,650.0,3351.2,3567.2,2671.2,2887.2,216.0,1.0,0.4629629629629629,-2.0
31004_20080729_0000_00,2008-07-29 00:00:00,2008,7,00,0,HE,767.0,712.0,2197.0,2799.0,1517.0,2119.0,602.0,2.6000000000000227,0.43189368770764497,-5.699999999999989
31004_20080729_0000_00,2008-07-29 00:00:00,2008,7,00,1,HE,566.0,550.0,4602.7,4822.6,3922.7,4142.6,219.90000000000055,0.39999999999997726,0.18190086402909336,-5.199999999999989
31004_20080731_0000_00,2008-07-31 00:00:00,2008,7,00,0,E,925.0,891.0,745.6,1057.9,65.60000000000002,377.9000000000001,312.30000000000007,0.8000000000000114,0.2561639449247554,-2.400000000000034
31004_20080802_0000_00,2008-08-02 00:00:00,2008,8,00,0,HE,763.0,721.0,2327.4,2784.8,1647.4,2104.8,457.4000000000001,3.499999999999999,0.7651945780498467,-4.100000000000023
31004_20080802_1200_12,2008-08-02 12:00:00,2008,8,12,0,HE,810.0,789.0,1794.8,2010.3,1114.8,1330.3,215.5,3.1999999999999886,1.484918793503475,-0.8000000000000114
31004_20080803_0000_00,2008-08-03 00:00:00,2008,8,00,0,HE,879.0,850.0,1081.1,1358.3,401.0999999999999,678.3,277.20000000000005,0.7999999999999563,0.28860028860027276,-1.1999999999999886
31004_20080804_1200_12,2008-08-04 12:00:00,2008,8,12,0,HE,544.0,533.0,4898.1,5053.7,4218.1,4373.7,155.59999999999945,1.0,0.642673521850902,-3.0
31004_20080805_0000_00,2008-08-05 00:00:00,2008,8,00,0,G,920.0,892.0,680.0,940.0,0.0,260.0,260.0,0.3999999999999755,0.15384615384614442,-4.399999999999977
31004_20080806_0000_00,2008-08-06 00:00:00,2008,8,00,0,HE,595.0,563.0,4308.7,4734.6,3628.7,4054.6000000000004,425.90000000000055,1.0,0.23479690068091072,-6.400000000000034
31004_20080806_1200_12,2008-08-06 12:00:00,2008,8,12,0,HE,668.0,650.0,3436.3,3651.8,2756.3,2971.8,215.5,1.6000000000000227,0.7424593967517508,-3.8000000000000114
31004_20080807_1200_12,2008-08-07 12:00:00,2008,8,12,0,G,936.0,925.0,680.0,777.5,0.0,97.5,97.5,0.6000000000000227,0.6153846153846387,-1.6000000000000227
31004_20080808_1200_12,2008-08-08 12:00:00,2008,8,12,0,G,928.0,925.0,680.0,709.6,0.0,29.600000000000023,29.600000000000023,0.39999999999997726,1.3513513513512736,-2.5999999999999677
31004_20080811_1200_12,2008-08-11 12:00:00,2008,8,12,0,HE,558.0,546.0,4778.3,4944.4,4098.3,4264.4,166.09999999999945,0.8000000000000131,0.4816375677302924,-6.399999999999979
31004_20080812_0000_00,2008-08-12 00:00:00,2008,8,00,0,HE,570.0,556.0,4648.0,4838.6,3968.0,4158.6,190.60000000000036,1.0,0.5246589716684146,-7.0
31004_20080814_1200_12,2008-08-14 12:00:00,2008,8,12,0,G,934.0,909.0,680.0,908.3,0.0,228.29999999999995,228.29999999999995,3.0,1.3140604467805521,-4.199999999999989
31004_20080815_1200_12,2008-08-15 12:00:00,2008,8,12,0,G,929.0,916.0,680.0,798.7,0.0,118.70000000000005,118.70000000000005,3.399999999999979,2.864363942712702,-4.399999999999979
31004_20080816_0000_00,2008-08-16 00:00:00,2008,8,00,0,E,912.0,878.0,835.5,1153.8,155.5,473.79999999999995,318.29999999999995,2.0,0.6283380458686774,-1.3999999999999755
31004_20080817_1200_12,2008-08-17 12:00:00,2008,8,12,0,G,932.0,925.0,680.0,745.6,0.0,65.60000000000002,65.60000000000002,1.3999999999999773,2.1341463414633792,-2.9999999999999982
