source_file,source_path,cycle,file_ymd,obs_datetime,subset_index,delayed
gdas.adpupa.t12z.20000311.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000311.bufr,12,20000311,2000-03-11T12:00:00,0,0
gdas.adpupa.t12z.20000312.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000312.bufr,12,20000312,2000-03-12T12:00:00,1,0
gdas.adpupa.t12z.20000313.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000313.bufr,12,20000313,2000-03-13T12:00:00,1,0
gdas.adpupa.t12z.20000314.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000314.bufr,12,20000314,2000-03-14T12:00:00,3,0
gdas.adpupa.t12z.20000315.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000315.bufr,12,20000315,2000-03-15T12:00:00,1,0
gdas.adpupa.t12z.20000316.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000316.bufr,12,20000316,2000-03-16T12:00:00,1,0
gdas.adpupa.t12z.20000317.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000317.bufr,12,20000317,2000-03-17T12:00:00,1,0
gdas.adpupa.t12z.20000318.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000318.bufr,12,20000318,2000-03-18T12:00:00,1,0
gdas.adpupa.t12z.20000319.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000319.bufr,12,20000319,2000-03-19T12:00:00,1,0
gdas.adpupa.t12z.20000320.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000320.bufr,12,20000320,2000-03-20T12:00:00,1,0
gdas.adpupa.t12z.20000321.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000321.bufr,12,20000321,2000-03-21T12:00:00,1,0
gdas.adpupa.t12z.20000413.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000413.bufr,12,20000413,2000-04-13T12:00:00,1,0
gdas.adpupa.t12z.20000414.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000414.bufr,12,20000414,2000-04-14T12:00:00,1,0
gdas.adpupa.t12z.20000415.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000415.bufr,12,20000415,2000-04-15T12:00:00,1,0
gdas.adpupa.t12z.20000416.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000416.bufr,12,20000416,2000-04-16T12:00:00,1,0
gdas.adpupa.t12z.20000417.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000417.bufr,12,20000417,2000-04-17T12:00:00,1,0
gdas.adpupa.t12z.20000418.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000418.bufr,12,20000418,2000-04-18T12:00:00,1,0
gdas.adpupa.t12z.20000419.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000419.bufr,12,20000419,2000-04-19T12:00:00,1,0
gdas.adpupa.t12z.20000420.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000420.bufr,12,20000420,2000-04-20T12:00:00,1,0
gdas.adpupa.t12z.20000421.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000421.bufr,12,20000421,2000-04-21T12:00:00,1,0
gdas.adpupa.t12z.20000422.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000422.bufr,12,20000422,2000-04-22T12:00:00,1,0
gdas.adpupa.t12z.20000423.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000423.bufr,12,20000423,2000-04-23T12:00:00,1,0
gdas.adpupa.t12z.20000424.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000424.bufr,12,20000424,2000-04-24T12:00:00,1,0
gdas.adpupa.t12z.20000425.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000425.bufr,12,20000425,2000-04-25T12:00:00,1,0
gdas.adpupa.t12z.20000426.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000426.bufr,12,20000426,2000-04-26T12:00:00,1,0
gdas.adpupa.t12z.20000427.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000427.bufr,12,20000427,2000-04-27T12:00:00,1,0
gdas.adpupa.t12z.20000428.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000428.bufr,12,20000428,2000-04-28T12:00:00,1,0
gdas.adpupa.t12z.20000429.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000429.bufr,12,20000429,2000-04-29T12:00:00,1,0
gdas.adpupa.t00z.20000430.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t00z.20000430.bufr,00,20000430,2000-04-29T21:00:00,0,0
gdas.adpupa.t12z.20000430.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000430.bufr,12,20000430,2000-04-30T12:00:00,1,0
gdas.adpupa.t12z.20000501.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000501.bufr,12,20000501,2000-05-01T12:00:00,1,0
gdas.adpupa.t12z.20000502.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000502.bufr,12,20000502,2000-05-02T12:00:00,1,0
gdas.adpupa.t12z.20000503.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000503.bufr,12,20000503,2000-05-03T12:00:00,1,0
gdas.adpupa.t12z.20000504.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000504.bufr,12,20000504,2000-05-04T12:00:00,1,0
gdas.adpupa.t00z.20000505.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t00z.20000505.bufr,00,20000505,2000-05-05T00:00:00,4,0
gdas.adpupa.t12z.20000505.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000505.bufr,12,20000505,2000-05-05T12:00:00,2,0
gdas.adpupa.t12z.20000506.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000506.bufr,12,20000506,2000-05-06T12:00:00,1,0
gdas.adpupa.t12z.20000507.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000507.bufr,12,20000507,2000-05-07T12:00:00,2,0
gdas.adpupa.t12z.20000508.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000508.bufr,12,20000508,2000-05-08T12:00:00,1,0
gdas.adpupa.t12z.20000509.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000509.bufr,12,20000509,2000-05-09T12:00:00,1,0
gdas.adpupa.t12z.20000510.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000510.bufr,12,20000510,2000-05-10T12:00:00,1,0
gdas.adpupa.t12z.20000511.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000511.bufr,12,20000511,2000-05-11T12:00:00,1,0
gdas.adpupa.t00z.20000512.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t00z.20000512.bufr,00,20000512,2000-05-12T00:00:00,4,0
gdas.adpupa.t12z.20000512.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000512.bufr,12,20000512,2000-05-12T12:00:00,1,0
gdas.adpupa.t12z.20000513.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000513.bufr,12,20000513,2000-05-13T12:00:00,1,0
gdas.adpupa.t12z.20000514.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000514.bufr,12,20000514,2000-05-14T12:00:00,1,0
gdas.adpupa.t12z.20000515.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000515.bufr,12,20000515,2000-05-15T12:00:00,1,0
gdas.adpupa.t12z.20000516.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000516.bufr,12,20000516,2000-05-16T12:00:00,1,0
gdas.adpupa.t12z.20000517.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000517.bufr,12,20000517,2000-05-17T12:00:00,1,0
gdas.adpupa.t12z.20000518.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000518.bufr,12,20000518,2000-05-18T12:00:00,2,0
gdas.adpupa.t00z.20000519.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t00z.20000519.bufr,00,20000519,2000-05-19T00:00:00,3,0
gdas.adpupa.t12z.20000519.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000519.bufr,12,20000519,2000-05-19T12:00:00,1,0
gdas.adpupa.t12z.20000520.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000520.bufr,12,20000520,2000-05-20T12:00:00,1,0
gdas.adpupa.t00z.20000521.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t00z.20000521.bufr,00,20000521,2000-05-21T00:00:00,4,0
gdas.adpupa.t12z.20000521.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000521.bufr,12,20000521,2000-05-21T12:00:00,1,0
gdas.adpupa.t12z.20000522.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000522.bufr,12,20000522,2000-05-22T12:00:00,1,0
gdas.adpupa.t12z.20000523.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000523.bufr,12,20000523,2000-05-23T12:00:00,1,0
gdas.adpupa.t12z.20000524.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000524.bufr,12,20000524,2000-05-24T12:00:00,2,0
gdas.adpupa.t12z.20000525.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000525.bufr,12,20000525,2000-05-25T12:00:00,2,0
gdas.adpupa.t12z.20000526.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000526.bufr,12,20000526,2000-05-26T12:00:00,0,0
gdas.adpupa.t12z.20000527.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000527.bufr,12,20000527,2000-05-27T12:00:00,0,0
gdas.adpupa.t12z.20000528.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000528.bufr,12,20000528,2000-05-28T12:00:00,2,0
gdas.adpupa.t00z.20000529.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t00z.20000529.bufr,00,20000529,2000-05-29T00:00:00,3,0
gdas.adpupa.t12z.20000529.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000529.bufr,12,20000529,2000-05-29T12:00:00,2,0
gdas.adpupa.t00z.20000530.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t00z.20000530.bufr,00,20000530,2000-05-30T00:00:00,4,0
gdas.adpupa.t12z.20000530.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000530.bufr,12,20000530,2000-05-30T12:00:00,2,0
gdas.adpupa.t00z.20000531.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t00z.20000531.bufr,00,20000531,2000-05-31T00:00:00,4,0
gdas.adpupa.t12z.20000531.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000531.bufr,12,20000531,2000-05-31T12:00:00,2,0
gdas.adpupa.t12z.20000601.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000601.bufr,12,20000601,2000-06-01T12:00:00,2,0
gdas.adpupa.t12z.20000602.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000602.bufr,12,20000602,2000-06-02T12:00:00,2,0
gdas.adpupa.t12z.20000603.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000603.bufr,12,20000603,2000-06-03T12:00:00,2,0
gdas.adpupa.t12z.20000604.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000604.bufr,12,20000604,2000-06-04T12:00:00,2,0
gdas.adpupa.t00z.20000605.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t00z.20000605.bufr,00,20000605,2000-06-05T00:00:00,4,0
gdas.adpupa.t12z.20000605.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000605.bufr,12,20000605,2000-06-05T12:00:00,2,0
gdas.adpupa.t12z.20000606.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000606.bufr,12,20000606,2000-06-06T12:00:00,2,0
gdas.adpupa.t12z.20000607.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000607.bufr,12,20000607,2000-06-07T12:00:00,2,0
gdas.adpupa.t12z.20000608.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000608.bufr,12,20000608,2000-06-08T12:00:00,2,0
gdas.adpupa.t00z.20000609.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t00z.20000609.bufr,00,20000609,2000-06-09T00:00:00,4,0
gdas.adpupa.t12z.20000609.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000609.bufr,12,20000609,2000-06-09T12:00:00,2,0
gdas.adpupa.t12z.20000610.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000610.bufr,12,20000610,2000-06-10T12:00:00,1,0
gdas.adpupa.t12z.20000611.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000611.bufr,12,20000611,2000-06-11T12:00:00,2,0
gdas.adpupa.t12z.20000612.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000612.bufr,12,20000612,2000-06-12T12:00:00,2,0
gdas.adpupa.t12z.20000613.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000613.bufr,12,20000613,2000-06-13T12:00:00,3,0
gdas.adpupa.t12z.20000614.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000614.bufr,12,20000614,2000-06-14T12:00:00,2,0
gdas.adpupa.t12z.20000615.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000615.bufr,12,20000615,2000-06-15T12:00:00,2,0
gdas.adpupa.t00z.20000616.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t00z.20000616.bufr,00,20000616,2000-06-16T00:00:00,4,0
gdas.adpupa.t12z.20000616.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000616.bufr,12,20000616,2000-06-16T12:00:00,3,0
gdas.adpupa.t12z.20000617.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000617.bufr,12,20000617,2000-06-17T12:00:00,2,0
gdas.adpupa.t12z.20000618.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000618.bufr,12,20000618,2000-06-18T12:00:00,2,0
gdas.adpupa.t12z.20000619.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000619.bufr,12,20000619,2000-06-19T12:00:00,2,0
gdas.adpupa.t12z.20000620.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000620.bufr,12,20000620,2000-06-20T12:00:00,2,0
gdas.adpupa.t12z.20000621.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000621.bufr,12,20000621,2000-06-21T12:00:00,2,0
gdas.adpupa.t12z.20000622.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000622.bufr,12,20000622,2000-06-22T12:00:00,3,0
gdas.adpupa.t12z.20000623.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000623.bufr,12,20000623,2000-06-23T12:00:00,2,0
gdas.adpupa.t12z.20000624.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000624.bufr,12,20000624,2000-06-24T12:00:00,2,0
gdas.adpupa.t12z.20000625.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000625.bufr,12,20000625,2000-06-25T12:00:00,1,0
gdas.adpupa.t12z.20000626.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000626.bufr,12,20000626,2000-06-26T12:00:00,1,0
gdas.adpupa.t12z.20000627.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000627.bufr,12,20000627,2000-06-27T12:00:00,1,0
gdas.adpupa.t12z.20000628.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000628.bufr,12,20000628,2000-06-28T12:00:00,1,0
gdas.adpupa.t12z.20000629.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000629.bufr,12,20000629,2000-06-29T12:00:00,1,0
gdas.adpupa.t12z.20000630.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000630.bufr,12,20000630,2000-06-30T12:00:00,1,0
gdas.adpupa.t12z.20000701.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000701.bufr,12,20000701,2000-07-01T12:00:00,1,0
gdas.adpupa.t12z.20000702.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000702.bufr,12,20000702,2000-07-02T12:00:00,1,0
gdas.adpupa.t12z.20000703.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000703.bufr,12,20000703,2000-07-03T12:00:00,1,0
gdas.adpupa.t12z.20000704.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000704.bufr,12,20000704,2000-07-04T12:00:00,1,0
gdas.adpupa.t12z.20000705.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000705.bufr,12,20000705,2000-07-05T12:00:00,1,0
gdas.adpupa.t12z.20000706.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000706.bufr,12,20000706,2000-07-06T12:00:00,0,0
gdas.adpupa.t12z.20000707.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000707.bufr,12,20000707,2000-07-07T12:00:00,1,0
gdas.adpupa.t12z.20000708.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000708.bufr,12,20000708,2000-07-08T12:00:00,1,0
gdas.adpupa.t12z.20000709.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000709.bufr,12,20000709,2000-07-09T12:00:00,1,0
gdas.adpupa.t12z.20000710.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000710.bufr,12,20000710,2000-07-10T12:00:00,1,0
gdas.adpupa.t12z.20000711.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000711.bufr,12,20000711,2000-07-11T12:00:00,1,0
gdas.adpupa.t12z.20000712.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000712.bufr,12,20000712,2000-07-12T12:00:00,1,0
gdas.adpupa.t12z.20000713.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000713.bufr,12,20000713,2000-07-13T12:00:00,2,0
gdas.adpupa.t12z.20000714.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000714.bufr,12,20000714,2000-07-14T12:00:00,1,0
gdas.adpupa.t12z.20000715.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000715.bufr,12,20000715,2000-07-15T12:00:00,1,0
gdas.adpupa.t12z.20000716.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000716.bufr,12,20000716,2000-07-16T12:00:00,1,0
gdas.adpupa.t12z.20000717.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000717.bufr,12,20000717,2000-07-17T12:00:00,1,0
gdas.adpupa.t12z.20000718.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000718.bufr,12,20000718,2000-07-18T12:00:00,1,0
gdas.adpupa.t12z.20000719.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000719.bufr,12,20000719,2000-07-19T12:00:00,1,0
gdas.adpupa.t12z.20000720.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000720.bufr,12,20000720,2000-07-20T12:00:00,1,0
gdas.adpupa.t12z.20000721.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2000\gdas.adpupa.t12z.20000721.bufr,12,20000721,2000-07-21T12:00:00,1,0
